sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg08233833,Body,Island,-0.12761985697623457,0.14931897145878043,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg14865393,5'UTR,Island,0.2322717784151644,0.15671056366364283,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg05821633,5'UTR,OpenSea,-0.22689981590728708,0.16542028226362723,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg10053369,Body,OpenSea,-0.14326976753750956,0.17265860310367964,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg26537894,Body,N_Shore,-0.13898490755152879,0.1755569441767355,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg09302209,5'UTR,OpenSea,-0.11408284310199242,0.17790819825981485,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg15063715,TSS1500,S_Shore,-0.14591090502078746,0.18169749682040853,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg21295222,Body,N_Shore,-0.11642162000913048,0.1839972922293335,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13428086,Body,OpenSea,-0.12018353268399208,0.18586813150153117,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13387643,Body,OpenSea,-0.7197042927961953,0.19119712769367347,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02335988,5'UTR,OpenSea,-0.1234706444663919,0.19472028495443772,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg15597109,Body,N_Shelf,-0.1536659827115463,0.19581327662388728,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13553158,5'UTR,N_Shelf,-0.16787926207795134,0.20885402647770487,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01973605,5'UTR,OpenSea,-0.15748478815392541,0.21219882254573125,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07643626,5'UTR,OpenSea,-0.18155965174939198,0.21918542474770047,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13681765,5'UTR,OpenSea,-0.10095186757765837,0.22052538372407524,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20643900,Body,S_Shore,-0.1085524563820737,0.22339625235913751,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11073602,5'UTR,S_Shelf,-0.09877337669606531,0.2253696348954755,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20704560,3'UTR,Island,0.16800256869610442,0.23057874200629322,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg03137826,Body,Island,-0.09823051505912196,0.23533081735812073,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04149978,5'UTR,Island,-0.13944944572644075,0.2409855546711255,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22513691,Body,OpenSea,-0.12314974479532781,0.24290410923007985,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18346784,5'UTR,Island,0.20263796233648945,0.25245791790859684,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg27563027,5'UTR,OpenSea,-0.10410832175923462,0.2543961695576118,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg17221941,Body,OpenSea,0.11242033023352452,0.2639116738465304,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13840252,Body,OpenSea,-0.10486938577707537,0.2677956939701215,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg05742354,5'UTR,Island,0.1251734061055659,0.2710567496438017,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg27170141,Body,N_Shelf,-0.19907195377275705,0.2727698725418758,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02172466,Body,Island,-0.09737364313880398,0.27566162144045775,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg16238819,5'UTR,Island,0.21190220758566347,0.28125568634726283,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg05767489,Body,Island,-0.10957631851017909,0.28139874989864266,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24298421,TSS1500,Island,0.16059925361043384,0.285048218004607,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg06377684,Body,N_Shore,-0.11938443165441404,0.287641431903681,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg00787856,TSS1500,S_Shore,-0.12503069480738435,0.2916414148106931,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22728186,Body,N_Shore,-0.08162521369785283,0.3032887246019495,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18760055,5'UTR,OpenSea,-0.08557690773353105,0.31189802118376053,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18437144,5'UTR,OpenSea,-0.08548962156126122,0.3239402316668746,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg12612309,Body,Island,-0.1115408862516927,0.3364225247080368,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20462360,Body,Island,-0.18775942754343677,0.33655636313297166,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg08655893,5'UTR,Island,0.12392935629964173,0.3369056023796766,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22657530,5'UTR,OpenSea,-0.12936903598737792,0.33833862441524465,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01797680,Body,OpenSea,-0.09490571522564238,0.33884806093672004,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24661860,5'UTR,OpenSea,-0.10529970579978859,0.33929017406576256,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg10234511,5'UTR,OpenSea,-0.07992229456189606,0.35587614874859896,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04830124,Body,Island,-0.10464757875944139,0.36254612768613703,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22853713,Body,OpenSea,0.08795582975065593,0.36379640632059695,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg25665265,5'UTR,OpenSea,-0.08660224894565592,0.3740974280390009,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg16101008,3'UTR,Island,0.1649103000368826,0.3765121796278622,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07974958,3'UTR,N_Shore,-0.08264385600499671,0.3794653671245092,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07974958,Body,N_Shore,-0.08264385600499671,0.3794653671245092,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04305764,5'UTR,Island,0.19471222000000465,0.38170112380939747,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg15161393,5'UTR,N_Shelf,0.08382356961295113,0.38433510358987744,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg00925802,Body,OpenSea,0.08557020771742621,0.3880166887278391,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04513718,5'UTR,OpenSea,-0.0953258203472583,0.39080620827222523,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11913218,5'UTR,Island,0.09347731669848115,0.39740539055028534,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg16120244,Body,N_Shore,-0.07970236510370524,0.39746128838554917,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg25618916,5'UTR,OpenSea,-0.08567181304590574,0.4086914019069563,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11233000,5'UTR,N_Shelf,-0.10205889627750814,0.4114414685291503,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07159230,Body,OpenSea,0.17501904494007786,0.41870964998450255,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18539865,5'UTR,OpenSea,-0.11595568620423552,0.4188498405426927,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg00003345,5'UTR,OpenSea,-0.08353271322823229,0.42856212191852916,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg26839728,5'UTR,Island,0.10986318191814745,0.44415936820554325,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg08108188,5'UTR,Island,0.11293031049104675,0.4500270504290741,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04022560,Body,Island,-0.07622137951833383,0.4743639298901068,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg14314341,5'UTR,N_Shore,-0.09247031197499417,0.48186269993551023,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11800379,Body,S_Shore,-0.09760304332186072,0.4896995725166359,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg23231666,Body,Island,0.06944355582878388,0.49540106614792834,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24102726,5'UTR,Island,0.13737025132409839,0.49628739086475615,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13114836,Body,S_Shore,-0.06472078594901313,0.5057879452226113,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24929966,Body,S_Shore,-0.07578232614646939,0.5074259349459389,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01515508,Body,S_Shelf,0.08112048591362396,0.5240294548922186,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg10891879,Body,Island,-0.06478074853938787,0.5271901098816588,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg27025731,Body,N_Shelf,-0.10724122912571835,0.5399408015848981,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13778721,Body,Island,-0.0524950330490189,0.5549570088615581,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02634861,5'UTR,Island,0.08200900991665222,0.557822124000571,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01934856,Body,Island,0.06259857617968066,0.5609744346589266,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg14206273,Body,OpenSea,-0.06324880040935868,0.5656117589836561,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24872446,Body,S_Shore,0.05334593437532128,0.567429167636802,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18236877,Body,OpenSea,0.09142192178542899,0.5867060965124629,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04896832,Body,OpenSea,-0.06163991930602939,0.5926628743288506,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13333265,Body,Island,-0.055812674785691775,0.5942555739844888,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07917614,5'UTR,OpenSea,-0.05188189037670775,0.604229312743762,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg09754110,Body,Island,-0.07551038401927962,0.6087377330407142,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg15031409,Body,N_Shore,-0.0463601074190111,0.6198545721589576,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04998589,Body,Island,-0.05249573970025329,0.6229166071180341,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg23051261,5'UTR,OpenSea,0.041096059854823334,0.6324412642768584,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02697519,5'UTR,OpenSea,0.03953544869053772,0.6339535924079209,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg05654925,Body,N_Shore,-0.054196938828645444,0.6440310591898097,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg23937582,5'UTR,Island,-0.03965504915397873,0.6448460071978774,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02055255,Body,S_Shore,-0.05332932083308913,0.6468605968531951,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg24504936,5'UTR,OpenSea,0.048145475876662555,0.6613728876731475,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg23901904,5'UTR,Island,0.05515407558578856,0.6668384359254164,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg21787835,Body,Island,-0.06362124967244506,0.6686492603344468,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20681985,Body,N_Shelf,-0.0377423473819831,0.6789614195574725,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg23670372,Body,OpenSea,-0.06278432561506404,0.6851987409280422,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg09118017,Body,N_Shelf,0.04392184567494487,0.6934111629630922,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg17158913,5'UTR,Island,-0.07859642128968125,0.7046501706496995,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20141509,5'UTR,OpenSea,0.053842577500273096,0.7130924904493747,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22800477,5'UTR,N_Shore,0.0648296283032063,0.7204315692276515,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg08945452,5'UTR,Island,0.10064749552014098,0.7423392776434022,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg20452711,Body,N_Shore,-0.045953573622455356,0.7472737177425393,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg18994297,5'UTR,OpenSea,0.06291812818800635,0.7593521056101089,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg26427827,Body,Island,0.033197152996911325,0.763111455155672,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg16436377,Body,Island,-0.021170161547579863,0.7986752823342209,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02486355,Body,Island,-0.02905125925452796,0.8086917387277732,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg09179249,Body,OpenSea,-0.026951220427870463,0.8128495645409474,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg13057174,TSS1500,S_Shore,0.03682587777551344,0.8258558724679782,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01550887,5'UTR,OpenSea,0.02528366275713494,0.8259532055564596,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg17270248,5'UTR,OpenSea,-0.026311503720525164,0.8267408462412333,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg22849913,Body,N_Shore,-0.020440609860555677,0.8289202472557151,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11066780,Body,Island,-0.026575927069439557,0.8315183456189849,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11222217,Body,OpenSea,0.029724552892646878,0.831579149952745,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01421021,Body,Island,-0.0300111997061061,0.8316363402160075,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg08537783,5'UTR,OpenSea,0.02333943524214718,0.8337812099156046,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg12035827,5'UTR,Island,0.036359041378464685,0.8357339995175421,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02720091,Body,Island,-0.019913449262696278,0.8433040046459948,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg21285062,5'UTR,OpenSea,-0.017950600977167996,0.8482299164555902,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg07570644,Body,OpenSea,0.018823861241395737,0.8502311422171149,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg02396224,3'UTR,Island,0.02642893354769632,0.8520109312861939,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg12631000,Body,S_Shelf,-0.016225225592573746,0.861432243320932,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg01228206,5'UTR,S_Shelf,0.01413972273347692,0.8619868820983154,HYPERmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg04899446,Body,OpenSea,-0.015334862316533478,0.8855172539601354,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg11732134,Body,OpenSea,0.014017299197100585,0.9030315171658087,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg10582871,Body,Island,-0.006302382364207635,0.9455585670723515,HYPOmethylated in responders,non-canonical / not the textbook direction
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg16401490,Body,N_Shelf,0.008024154762999175,0.9563345857196506,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,CASZ1,ENSG00000130940,0.5509503599236191,0.0016132139032040652,UP in responders,cg17244801,5'UTR,Island,-0.0028882326690894073,0.9771349283308551,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg16166054,Body,OpenSea,-0.292663881821686,0.013379100456592585,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg15358855,Body,OpenSea,-0.2767267035588687,0.06874210384554887,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07298431,TSS200,OpenSea,-0.2046257983579638,0.087714368198135,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07298431,Body,OpenSea,-0.2046257983579638,0.087714368198135,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg10931433,Body,OpenSea,-0.15896577343824633,0.14123041948142123,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg16006970,TSS1500,Island,-0.16540835102730728,0.15817941021499937,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12284171,Body,OpenSea,-0.1761012538092515,0.15943766310134602,HYPOmethylated in responders,non-canonical / not the textbook direction
