sex,CpG,delta_M_response,p_response,fdr_response,n,Gene,Region,Island
male,cg13283703,-0.12188301187438,0.269243998310961,0.590739126169645,23,INTU,Body,OpenSea
male,cg13300549,0.117006049261074,0.560189342046428,0.806174383469641,23,GABARAPL1,1stExon,Island
male,cg13310971,-0.194329052429528,0.0446676086579884,0.310637966208012,23,CREB3L2,Body,OpenSea
male,cg13311902,-0.154534574389267,0.120840953149276,0.425070282456481,23,GRB10,5'UTR,OpenSea
male,cg13323553,-0.0345806196650917,0.728707295948902,0.89428791107133,23,,,S_Shore
male,cg13333265,-0.0558126747856918,0.59864144160403,0.828028178812669,23,CASZ1,Body,Island
male,cg13338445,-0.381404466478246,0.0144082445776711,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg13387643,-0.719704292796195,0.203473584186322,0.524658890162129,23,CASZ1,Body,OpenSea
male,cg13393661,-0.0672712053314053,0.422454139112511,0.716409045892012,23,BFSP1,Body,OpenSea
male,cg13408597,-0.152336576695657,0.200698361799269,0.521615210348161,23,FANCC,Body,OpenSea
male,cg13408712,-0.127835495567614,0.259321835619922,0.581452768750082,23,PRDM10,TSS200,OpenSea
male,cg13428086,-0.120183532683992,0.188745407276915,0.508379300058555,23,CASZ1,Body,OpenSea
male,cg13430851,-0.31254684439206,0.0153637057342017,0.276202529815897,23,CDC123,TSS1500,N_Shore
male,cg13459606,-0.0398309495317615,0.649307656193016,0.85501611145185,23,GRB10,TSS1500,S_Shore
male,cg13469471,0.150806806971262,0.590298128241131,0.823357831259125,23,DSP,TSS200,Island
male,cg13471756,-0.114164128370934,0.637628797865685,0.849020286513598,23,CREB3L2,Body,Island
male,cg13486959,-0.132265442903579,0.137938844938124,0.447580034932598,23,CASZ1,Body,Island
male,cg13487859,0.204674121843472,0.220179270935658,0.542582162443201,23,TUBE1,TSS1500,S_Shore
male,cg13490971,-0.128671820121926,0.338092777422307,0.651132347464134,23,NDFIP1,TSS1500,N_Shore
male,cg13511842,-0.111340711230843,0.18583218261085,0.504994113698438,23,GABARAPL1,Body,OpenSea
male,cg13553158,-0.167879262077951,0.217166795412778,0.539346993306617,23,CASZ1,5'UTR,N_Shelf
male,cg13564812,-0.18225954519755,0.211193060486687,0.533043573676111,23,CHRNA7,Body,OpenSea
male,cg13576948,-0.328985281207781,0.0405654883596158,0.304275457025369,23,LRIT3,Body,OpenSea
male,cg13600149,0.0291014386310254,0.810922824679035,0.930409177769116,23,FANCC,5'UTR,N_Shore
male,cg13633659,-0.0908160148747086,0.281198014679092,0.602133558832453,23,FANCC,5'UTR,OpenSea
male,cg13643814,0.207244300174108,0.335124270816855,0.648698348294947,23,CHRNA7,TSS1500,N_Shore
male,cg13656809,0.376917417179516,0.126029268261522,0.431989495770869,23,CREB3L2,Body,OpenSea
male,cg13681765,-0.100951867577658,0.221347484338755,0.543680837002598,23,CASZ1,5'UTR,OpenSea
male,cg13701205,-0.122610996313832,0.187677775748942,0.507189321938868,23,KCTD9,TSS1500,Island
male,cg13778721,-0.0524950330490189,0.557158962481931,0.804277747652411,23,CASZ1,Body,Island
male,cg13791971,-0.090365693078137,0.372695935926079,0.678874476681893,23,FANCC,Body,OpenSea
male,cg13802904,-0.354288368021644,0.146533646130075,0.458403586121786,23,ANKRD55,Body,OpenSea
male,cg13832670,0.102620047082646,0.604384974269668,0.831226856339138,23,CREB3L2,Body,OpenSea
male,cg13840194,0.68040451155719,0.117172100106353,0.42002124418714,23,CASZ1,5'UTR,Island
male,cg13840252,-0.104869385777075,0.27174425292366,0.593154630393911,23,CASZ1,Body,OpenSea
male,cg13841616,-0.0865572386451336,0.333264460223549,0.647085172721101,23,PRDM10,5'UTR,OpenSea
male,cg13855473,0.148597639894124,0.600830630983084,0.82923991279886,23,DSP,TSS200,Island
male,cg13855924,0.843556094659218,0.0197611995816072,0.277872185864899,23,KCNK17,Body,Island
male,cg13856711,0.0315314941774287,0.77802552104543,0.916478069265977,23,SV2B,5'UTR,Island
male,cg13858554,-0.00410144506733064,0.970178880189296,0.990231069830319,23,TP53BP2,Body,OpenSea
male,cg13873343,-0.0699293918270057,0.507157553841174,0.773830967766683,23,MMS22L,TSS1500,S_Shore
male,cg13923094,0.0307768999863316,0.789986142398846,0.921605085402731,23,DSP,TSS1500,Island
male,cg13936261,-0.012863269429713,0.931888155934213,0.97696204039356,23,SV2B,TSS1500,Island
male,cg13957432,-0.0694200932775489,0.566849651693701,0.810029362347863,23,MIR548H3,Body,OpenSea
male,cg13980533,0.149733180655297,0.302187588111221,0.620732445647697,23,CHRNA7,1stExon,Island
male,cg13986881,-0.0319622118617488,0.789005169637281,0.921174158718952,23,RFC2,TSS1500,Island
male,cg13990976,-0.00585179845508769,0.946857073244191,0.982292464809363,23,PRDM10,Body,OpenSea
male,cg14019670,0.00274758854389656,0.983071508098162,0.994627097347597,23,NCRNA00167,Body,Island
male,cg14060111,1.77408209650735,0.0007416977970272,0.276202529815897,23,ISM1,TSS1500,Island
male,cg14060898,0.19497230413003,0.12219651356939,0.426868430835343,23,FANCC,Body,OpenSea
male,cg14082919,-0.0906904076604984,0.361447067678352,0.67024075110169,23,PRDM10,Body,OpenSea
male,cg14088532,-0.181969477752069,0.232536790552189,0.555019123353807,23,FANCC,Body,OpenSea
male,cg14095963,0.197356064413228,0.213316203115287,0.535305516527135,23,ANKRD55,Body,OpenSea
male,cg14101359,-0.107002785921131,0.163913882874081,0.479653136944373,23,SORBS1,5'UTR,OpenSea
male,cg14113973,-0.285354433834535,0.0208982541127051,0.278547620671911,23,GRB10,5'UTR,N_Shelf
male,cg14115740,-0.247355198966927,0.135922602996806,0.444929248364523,23,FANCC,5'UTR,Island
male,cg14146092,0.221317097055561,0.321865971984076,0.637746360423517,23,NCRNA00167,Body,Island
male,cg14148253,0.0906628920789697,0.511904646580834,0.776847488451158,23,COX19,TSS1500,S_Shore
male,cg14167651,-0.470057440867949,0.0109227836018424,0.276202529815897,23,SV2B,5'UTR,OpenSea
male,cg14174719,-0.0876660405806178,0.222571343886386,0.544990469157272,23,SESN2,Body,OpenSea
male,cg14183647,0.0740922616456419,0.646104875728874,0.853304251255703,23,SESN2,Body,Island
male,cg14199570,-0.132759739471893,0.120523120183033,0.424613194660456,23,PFDN6,Body,S_Shore
male,cg14206273,-0.0632488004093587,0.570825343480749,0.812229139753604,23,CASZ1,Body,OpenSea
male,cg14229655,-0.325752663288085,0.0914003661141068,0.383253111546923,23,FANCC,5'UTR,N_Shelf
male,cg14232041,-0.163053851618638,0.116679088285839,0.419388513943674,23,RFC2,Body,OpenSea
male,cg14247594,-0.0440082330117785,0.724409635266948,0.892273719375417,23,TP53BP2,Body,OpenSea
male,cg14314341,-0.0924703119749942,0.489650445454526,0.76258591400657,23,CASZ1,5'UTR,N_Shore
male,cg14315768,-0.272485217475382,0.0459668028248456,0.312677446679544,23,CASZ1,5'UTR,N_Shore
male,cg14323204,-0.121710493267131,0.437196583225128,0.726988638188643,23,,,Island
male,cg14330119,0.233349964241215,0.251139795655429,0.573429867186123,23,RFC2,TSS200,Island
male,cg14330621,-0.0988356784780252,0.260936946690152,0.583004333048388,23,FANCC,TSS1500,S_Shore
male,cg14332079,0.0998070086826664,0.426489551447234,0.71931739578507,23,KCTD9,TSS1500,Island
male,cg14343107,0.0721420460969518,0.499822986000872,0.769189871981686,23,BUB1B,Body,S_Shore
male,cg14347383,-0.157308052107243,0.116782271647864,0.419532601542503,23,CASZ1,Body,N_Shelf
male,cg14357055,-0.00911262295021608,0.910507638287616,0.969424602330298,23,,,N_Shelf
male,cg14418944,-0.0900400589616121,0.408472516547555,0.706110546735919,23,FANCC,TSS1500,S_Shore
male,cg14435796,-0.0467966913780149,0.568948731631749,0.811130534093892,23,ANKRD55,TSS200,OpenSea
male,cg14493508,0.0634779075110365,0.550547045364815,0.800304544399625,23,COMTD1,Body,Island
male,cg14498492,-0.0617997705434455,0.731346516110023,0.895453757877852,23,COMTD1,Body,Island
male,cg14520360,-0.0678321621281818,0.4495111393487,0.735417011527713,23,POGZ,3'UTR,S_Shelf
male,cg14522047,-0.308338150572711,0.0158560119592044,0.276202529815897,23,CREB3L2,Body,OpenSea
male,cg14537015,-0.318246480494477,0.0106540967048838,0.276202529815897,23,CREB3L2,Body,OpenSea
male,cg14565164,0.0184919952239964,0.854837862799058,0.948362718670575,23,FANCC,5'UTR,S_Shelf
male,cg14569352,-0.101183854069208,0.36577705356864,0.673562806298855,23,GRB10,5'UTR,OpenSea
male,cg14579118,-0.0218143304296423,0.884917319818203,0.960060081269556,23,BLVRA,TSS1500,N_Shore
male,cg14583550,-0.0590623634212273,0.749123803674972,0.903612686993697,23,FANCC,5'UTR,N_Shelf
male,cg14598721,-0.24699522872557,0.0423661191692439,0.306982573216174,23,GRB10,Body,OpenSea
male,cg14609733,-0.233156417390907,0.0244013387326076,0.281732102539604,23,ANKRD55,TSS1500,OpenSea
male,cg14633742,-0.136941398625338,0.176860146202341,0.494757594462765,23,FANCC,5'UTR,OpenSea
male,cg14650464,0.211052903166865,0.505620820101176,0.772870294539952,23,FANCC,Body,OpenSea
male,cg14742186,-0.574726259976011,0.00127770482166777,0.276202529815897,23,KCNK17,3'UTR,OpenSea
male,cg14747225,-0.169871535178991,0.37874802881827,0.683683029631434,23,SNRNP25,TSS1500,N_Shore
male,cg14768598,-0.327590926886752,0.0283344367757258,0.286034719381046,23,CASZ1,5'UTR,S_Shelf
male,cg14778644,-0.0572442188156121,0.641341876486963,0.850831489494284,23,KCTD9,TSS1500,S_Shore
male,cg14801864,-0.106699486602707,0.346745312208235,0.65829479821473,23,BFSP1,TSS1500,OpenSea
male,cg14806103,0.00344018809827125,0.982342690995703,0.994398005568608,23,MTBP,TSS1500,N_Shore
male,cg14819399,-0.192359989674219,0.0508461970869872,0.32066965642928,23,LRIT3,TSS1500,OpenSea
male,cg14825383,-0.316701274035864,0.0291606792116271,0.287145743910156,23,SV2B,5'UTR,OpenSea
male,cg14827528,-0.0874488413353735,0.338464161890497,0.651455611160066,23,C1QBP,Body,N_Shelf
male,cg14863489,0.0197338245314966,0.890596638654057,0.962087521742903,23,MTBP,TSS1500,N_Shore
male,cg14865393,0.232271778415164,0.165711765140677,0.481850559237115,23,CASZ1,5'UTR,Island
male,cg14872888,-0.0405940710716551,0.777053729040937,0.91606221116336,23,DNAL4,5'UTR,Island
male,cg14923124,0.0473991803680011,0.717471032481782,0.889032446767257,23,BUB1B,Body,S_Shelf
male,cg14936234,-0.0238348736160064,0.858105879477323,0.949665352559647,23,CREB3L2,Body,N_Shore
male,cg14988396,-0.255138525823903,0.514208983716509,0.778189648279752,23,CDCA2,TSS200,Island
male,cg15031409,-0.0463601074190111,0.622555499915933,0.840977513001962,23,CASZ1,Body,N_Shore
male,cg15045084,-0.19196082471036,0.00953336756793254,0.276202529815897,23,SLC26A1,TSS1500,N_Shelf
male,cg15058036,0.0551300706683523,0.612161854716375,0.835404749452326,23,IDUA,Body,N_Shore
male,cg15063715,-0.145910905020787,0.187510028155712,0.507003243192819,23,CASZ1,TSS1500,S_Shore
male,cg15076481,-0.0438384573456385,0.678996461962161,0.870303705087758,23,RFC2,Body,N_Shelf
male,cg15097551,-0.243060341020355,0.445147295938113,0.732346435278653,23,RFC2,Body,OpenSea
male,cg15099410,-0.0812705721931576,0.454007943014781,0.738642888526628,23,SESN2,TSS200,Island
male,cg15134583,-0.00611757584623149,0.968309603463613,0.989551906392411,23,TP53BP2,Body,OpenSea
male,cg15135999,-0.113726494424227,0.549127143395587,0.799414152238672,23,ATR,Body,Island
male,cg15138543,-0.0521220743395852,0.923684905708771,0.974091702539154,23,IDUA,Body,S_Shore
male,cg15141173,0.00594571676905243,0.95080531937862,0.983755110437802,23,CSRNP2,Body,OpenSea
male,cg15155408,-0.0966315962827578,0.605820152585963,0.832003704776207,23,TUBE1,TSS1500,S_Shore
male,cg15161309,-0.208492561099185,0.0465294146686268,0.31357282595962,23,CASZ1,Body,N_Shore
male,cg15161393,0.0838235696129511,0.388590292395882,0.691167801208204,23,CASZ1,5'UTR,N_Shelf
male,cg15183092,0.0133512887323353,0.917948499095525,0.97213386617528,23,ATG9B,3'UTR,Island
male,cg15197893,-0.396878073144357,0.0135887890942802,0.276202529815897,23,POGZ,5'UTR,OpenSea
male,cg15288366,-0.170238529981321,0.308328220469831,0.626097560556726,23,ANKRD55,Body,OpenSea
male,cg15291273,0.236434361637689,0.411691469316647,0.708425110160091,23,ATR,TSS200,Island
male,cg15336237,-0.146706376741743,0.189497945733492,0.509206908362722,23,RFC2,5'UTR,N_Shore
male,cg15336438,-0.0517555895435376,0.638995824353817,0.849679869075783,23,COMTD1,Body,Island
male,cg15352537,-0.0315270124836813,0.815713661386718,0.932428300314376,23,POGZ,1stExon,OpenSea
male,cg15357165,-0.279478592563735,0.0091406647609,0.276202529815897,23,FANCC,Body,OpenSea
male,cg15358855,-0.276726703558869,0.0699635445375833,0.350916215652457,23,PRDM10,Body,OpenSea
male,cg15431103,-0.142184461470631,0.580115789937646,0.817513197475173,23,ANKRD55,Body,OpenSea
male,cg15437651,0.171459947660417,0.308492627075208,0.626235458848031,23,INTU,TSS200,OpenSea
male,cg15472179,-0.0792870915695704,0.511020623329896,0.776282279006105,23,UBXN1,TSS1500,S_Shore
male,cg15480357,0.00746150968630247,0.94794011598227,0.982690546982709,23,ATR,TSS1500,S_Shore
male,cg15481858,-0.13254765867374,0.310511690757275,0.62807209418311,23,TP53BP2,Body,OpenSea
male,cg15490335,-0.220339036595504,0.0246120954457867,0.281822447513703,23,CASZ1,Body,N_Shelf
male,cg15501674,-0.0669611711076266,0.600288092432303,0.82896633598299,23,SV2B,3'UTR,Island
male,cg15546607,0.421900250313017,0.123998334469752,0.42932406826943,23,CHRNA7,Body,Island
male,cg15565231,-0.176786472814133,0.0754332054064061,0.359527520459441,23,GRB10,TSS1500,S_Shore
male,cg15580075,0.00237358116765636,0.984293215028906,0.994953085744056,23,NCRNA00167,TSS1500,N_Shore
male,cg15585190,-0.0204926852100255,0.804918409402702,0.927956034402045,23,DSP,Body,OpenSea
male,cg15597109,-0.153665982711546,0.202796466236481,0.52385876904141,23,CASZ1,Body,N_Shelf
male,cg15605567,-0.169469029928484,0.0788382717562694,0.364743547021666,23,DSP,Body,OpenSea
male,cg15667493,0.205118570149703,0.227364987694601,0.549903094038384,23,ANKRD55,Body,OpenSea
male,cg15679325,0.121028035316964,0.433105637536715,0.724108038640746,23,KCTD9,TSS1500,Island
male,cg15700160,0.165182355309351,0.292165964583222,0.611826764748104,23,TP53BP2,TSS1500,Island
male,cg15707747,-0.00374516348982399,0.974400593188066,0.99167118526902,23,IDUA,TSS1500,N_Shore
male,cg15728966,0.0812411102945246,0.547759865036488,0.798561365721817,23,BLVRA,Body,OpenSea
male,cg15763935,-0.035469538384818,0.765334042276286,0.910998214502458,23,TUBE1,Body,OpenSea
male,cg15774495,0.269288745824238,0.14810855352066,0.460349772426079,23,GRB10,TSS1500,Island
male,cg15778867,0.0287914319461694,0.816337592271231,0.932700731476606,23,MIR548H3,Body,OpenSea
male,cg15783470,-0.0425375724108668,0.591951438606842,0.824313382199885,23,COX19,Body,S_Shelf
male,cg15839482,-0.0795908094140644,0.219365612212225,0.541665455124489,23,RPS2P32,Body,Island
male,cg15842800,-0.302030767115159,0.017754591280365,0.276202529815897,23,,,OpenSea
male,cg15875609,0.0209504791471803,0.875081430867451,0.956437718824446,23,PAK6,5'UTR,OpenSea
male,cg15901199,0.118721996592038,0.32444282545652,0.639886754871587,23,POGZ,TSS1500,S_Shore
male,cg15907228,-0.00840562112091718,0.974398015042187,0.99167118526902,23,BFSP1,TSS200,Island
male,cg15966198,0.058098124431786,0.557901608197873,0.804678112518066,23,RFC2,TSS200,Island
male,cg15975598,-0.292640951347993,0.011446879123216,0.276202529815897,23,CREB3L2,Body,OpenSea
male,cg15975832,-0.20241528971659,0.124885664423453,0.43055620499705,23,TP53BP2,Body,N_Shelf
male,cg15989983,-0.0662684305953026,0.635833790279205,0.848047649454901,23,FANCC,Body,OpenSea
male,cg15997773,0.0552182248122964,0.488206628087193,0.761605364710924,23,BLVRA,TSS200,Island
male,cg16004814,-0.0562094162281704,0.80241269794449,0.92695531443172,23,COMTD1,TSS1500,S_Shore
male,cg16006970,-0.165408351027307,0.152266386839832,0.465424292097224,23,LINC00167,Body,Island
male,cg16016288,-0.22497119041807,0.0548924659611517,0.327276077997837,23,LRIT3,TSS1500,OpenSea
male,cg16028934,0.0448144676287686,0.563710221332936,0.808203295942262,23,TP53BP2,TSS1500,Island
male,cg16031872,-0.05260496004202,0.749319751060154,0.903718827946482,23,ATR,5'UTR,Island
male,cg16035633,-0.198139459750651,0.0812020419227329,0.368352223506735,23,NOS3,3'UTR,OpenSea
male,cg16055334,-0.0604468854203664,0.588449145370393,0.822358132428114,23,COX19,Body,Island
male,cg16058498,-0.256093514072519,0.0493401323442328,0.318278321446492,23,GRB10,5'UTR,OpenSea
male,cg16084822,0.116736798724633,0.447526422862185,0.734063144617716,23,,,OpenSea
male,cg16101008,0.164910300036883,0.387444764028435,0.690344559713068,23,CASZ1,3'UTR,Island
male,cg16120244,-0.0797023651037052,0.401260486871665,0.700665149993218,23,CASZ1,Body,N_Shore
male,cg16131203,0.0635470216118644,0.704007325889372,0.882600050042103,23,PRDM10,Body,OpenSea
male,cg16135995,0.119321232108253,0.521478397763076,0.782623774314688,23,RFC2,TSS200,Island
male,cg16156228,-0.110225755675689,0.286280840478241,0.606656542602241,23,ATR,Body,OpenSea
male,cg16166054,-0.292663881821686,0.0121569207033549,0.276202529815897,23,PRDM10,Body,OpenSea
male,cg16167502,-0.169265553710134,0.208541391161674,0.530243807476213,23,POGZ,Body,OpenSea
male,cg16189722,-0.0175274126444495,0.910829229677028,0.969538266550038,23,RFC2,TSS200,Island
male,cg16192068,-0.113976047156257,0.119343438205909,0.423086569458953,23,CREB3L2,Body,OpenSea
male,cg16197684,0.0617704762214176,0.577114620420327,0.815751588157604,23,BAT4,Body,N_Shore
male,cg16198851,0.122962809380378,0.358670049005459,0.668049101607087,23,BLVRA,5'UTR,Island
male,cg16204552,-0.0170576328009567,0.881284099533244,0.958683396736053,23,RPS2P32,Body,S_Shore
male,cg16226745,0.0782471780354263,0.397797890189532,0.698066461739629,23,SV2B,5'UTR,Island
male,cg16238819,0.211902207585664,0.29256858781814,0.612184184774173,23,CASZ1,5'UTR,Island
male,cg16239041,-0.264985986238497,0.114037450461885,0.415666213209853,23,FANCC,Body,OpenSea
male,cg16245431,0.0687772038368848,0.670771940439272,0.866124865511377,23,COX19,3'UTR,N_Shelf
male,cg16301926,-0.401860626497359,0.0121371706126083,0.276202529815897,23,SV2B,5'UTR,OpenSea
male,cg16306644,0.265705759423069,0.0495705982889399,0.318655401214705,23,COX19,3'UTR,N_Shore
male,cg16324497,0.167288545013852,0.380007859041451,0.684700219359727,23,PRDM10,5'UTR,OpenSea
male,cg16346321,-0.441233268624978,0.0165963322251233,0.276202529815897,23,CASZ1,Body,S_Shore
male,cg16349612,0.0820109340398987,0.537324381431425,0.792320265062936,23,GRB10,5'UTR,N_Shore
male,cg16392086,-0.0337890073970218,0.737390287784757,0.898278460869042,23,UBXN1,Body,N_Shore
male,cg16401490,0.00802415476299917,0.957191770444565,0.985942972476524,23,CASZ1,Body,N_Shelf
male,cg16404342,-0.207361199671879,0.176058048977352,0.493844794103576,23,COX19,TSS200,Island
male,cg16404364,-0.0991425606069606,0.296968679717221,0.616142936810483,23,COX19,3'UTR,N_Shore
male,cg16417563,0.00633813165066671,0.977446880545228,0.992754375586547,23,GABARAPL1,1stExon,Island
male,cg16420354,-0.0721313310293329,0.384056988658001,0.687699610877418,23,NOS3,5'UTR,OpenSea
male,cg16436377,-0.0211701615475799,0.799103970875673,0.92558737662435,23,CASZ1,Body,Island
male,cg16450086,-0.350803329200454,0.00300469840067704,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg16450821,0.0651635708473606,0.46668509687244,0.747500579169913,23,KCTD9,Body,Island
male,cg16473733,0.00491306370706167,0.964861717338204,0.98845553553265,23,BFSP1,TSS1500,S_Shore
male,cg16479592,-0.0715612226932098,0.456562077292603,0.740362152719718,23,GABARAPL1,Body,OpenSea
male,cg16501561,-0.144406341373653,0.184224128429502,0.503181434826567,23,ANKRD55,Body,OpenSea
male,cg16514063,-0.134393499613625,0.299123669132086,0.618109224943128,23,TP53BP2,Body,OpenSea
male,cg16523380,0.60111861508761,0.0442467952035809,0.309998031606662,23,CASZ1,TSS200,Island
male,cg16531715,-0.29114928460703,0.0384117706852562,0.300945213310784,23,CASZ1,5'UTR,OpenSea
male,cg16535493,0.00568112817545023,0.962600692208177,0.98768001847047,23,GRB10,TSS1500,S_Shore
male,cg16577607,0.163373895032583,0.39606215726928,0.696790736230339,23,SESN2,TSS200,Island
male,cg16595404,0.0144046750231961,0.927783698078536,0.975544685689499,23,CDC123,5'UTR,Island
male,cg16601515,-0.0761122311447563,0.797698581264047,0.924947262489966,23,DNAL4,TSS200,S_Shore
male,cg16663063,-0.258781652560999,0.074376710678539,0.357930634517191,23,SV2B,Body,OpenSea
male,cg16669388,-0.301948700198078,0.0082521279880634,0.276202529815897,23,FANCC,Body,OpenSea
male,cg16670742,-0.196399629980027,0.0254471385517626,0.282648743422252,23,BLVRA,Body,OpenSea
male,cg16739092,-0.157101353061135,0.410245541889609,0.707388992231327,23,BFSP1,Body,OpenSea
male,cg16739342,-0.155737912253101,0.130715625513498,0.437953312855008,23,NUDT5,Body,OpenSea
male,cg16767274,-0.0868894134943926,0.275601401425567,0.596760184620975,23,BLVRA,Body,OpenSea
male,cg16817180,-0.0969099440623331,0.25789835539999,0.579996687783311,23,IDUA,Body,Island
male,cg16821394,-0.281072028990843,0.131337550736998,0.438765981049521,23,NDFIP1,Body,Island
male,cg16826856,-0.2860514311705,0.00462687497253254,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg16868776,-0.0973696785749626,0.416780984692077,0.712272945452729,23,SLC26A1,Body,OpenSea
male,cg16904639,0.153192079509463,0.33300012156992,0.64685852377566,23,TP53BP2,Body,N_Shore
male,cg16945249,-0.423431858259028,0.00289207106002679,0.276202529815897,23,GRB10,5'UTR,OpenSea
male,cg16960292,-0.535631842529208,0.00433184864171147,0.276202529815897,23,GRB10,Body,OpenSea
male,cg16983588,0.169524035843273,0.377051395879256,0.682343750202689,23,PRDM10,Body,OpenSea
male,cg17000427,0.121794127278113,0.436079008168653,0.726142006646466,23,IDUA,Body,Island
male,cg17021527,-0.0424459591721069,0.677033251549665,0.869369694263077,23,POGZ,TSS1500,S_Shore
male,cg17027138,-0.154001922810579,0.0915210446983526,0.383429027912739,23,ANKRD55,TSS200,OpenSea
male,cg17061821,-0.56405555461721,3.66024378365556e-05,0.276202529815897,23,ST3GAL5,Body,OpenSea
male,cg17069650,0.0169989433194838,0.843679399812165,0.943841941113168,23,RFC2,Body,OpenSea
male,cg17100154,-0.189276414556253,0.164266381339287,0.480088577649585,23,PIANP,5'UTR,N_Shore
male,cg17106526,-0.184437906937252,0.117610763334049,0.420601481710267,23,BFSP1,3'UTR,OpenSea
male,cg17137380,-0.11409459259395,0.323043212495986,0.638723985126438,23,C1QBP,TSS200,Island
male,cg17158913,-0.0785964212896813,0.711317392901192,0.886087038923933,23,CASZ1,5'UTR,Island
male,cg17161883,-0.0389670423273177,0.761626998746645,0.909407238959089,23,KCTD9,TSS1500,Island
male,cg17177074,-0.297425818174401,0.0151271440657184,0.276202529815897,23,CASZ1,5'UTR,OpenSea
male,cg17221941,0.112420330233525,0.268963444019399,0.59045639934839,23,CASZ1,Body,OpenSea
male,cg17226566,-0.173730733297044,0.198594635247347,0.51933620708196,23,COMTD1,Body,Island
male,cg17233022,-0.124541976519183,0.353136229344021,0.663571078750021,23,SESN2,TSS1500,N_Shore
male,cg17240496,-0.00587489100644587,0.954257324368028,0.984885964151198,23,UBXN1,1stExon,Island
male,cg17244801,-0.00288823266908941,0.977376440523783,0.992723008800782,23,CASZ1,5'UTR,Island
male,cg17256227,-0.188909148523706,0.0873207727342213,0.377270398240287,23,TUBE1,Body,N_Shelf
male,cg17270248,-0.0263115037205252,0.829421951704717,0.938138054827329,23,CASZ1,5'UTR,OpenSea
male,cg17323243,0.0216976774467333,0.887955123483376,0.961143497478345,23,NDFIP1,TSS200,N_Shore
male,cg17324366,0.0862466124970086,0.550596942528263,0.800330900756484,23,CREB3L2,1stExon,Island
male,cg17337427,-0.200313790539025,0.128564868122943,0.435094000322372,23,SV2B,5'UTR,OpenSea
male,cg17347828,0.0161424102593797,0.918755199685901,0.972395670488734,23,NDFIP1,Body,OpenSea
male,cg17400489,0.126738879665213,0.206777583027147,0.528361620141363,23,CREB3L2,Body,OpenSea
male,cg17429236,0.161141757622734,0.251906762663267,0.574179962031719,23,NOS3,Body,OpenSea
male,cg17469779,0.03429237823391,0.765296628035642,0.910981367145685,23,LRIT3,TSS200,OpenSea
male,cg17491339,-0.0942401456248256,0.266187924203627,0.587823966581987,23,SNTG2,Body,OpenSea
male,cg17493633,0.0303568952416812,0.70313009153706,0.882169754739474,23,BFSP1,Body,OpenSea
male,cg17515744,0.197301210111132,0.201834046005234,0.522867806206794,23,DNAL4,TSS200,S_Shore
male,cg17557679,-0.145393718094761,0.239599892045762,0.562154566091283,23,INTU,Body,OpenSea
male,cg17577695,-0.162359767262391,0.131933499394289,0.439541893271957,23,ANKRD55,3'UTR,OpenSea
male,cg17580526,-0.1972296898941,0.0397047902349559,0.302928008452879,23,NOS3,Body,N_Shore
male,cg17584035,-0.215039844117413,0.0206469242173024,0.278367807455716,23,SLC26A1,Body,Island
male,cg17586365,0.0219299119734014,0.879903979291389,0.958130561632385,23,NUDT5,1stExon,Island
male,cg17602823,0.0109354864464943,0.951341256864174,0.983940319686548,23,SESN2,Body,Island
male,cg17613707,0.0613160169960563,0.458258076401195,0.741452283399002,23,ANKRD55,Body,OpenSea
male,cg17627813,-0.108211502131719,0.206395173235042,0.527952004120547,23,PRDM10,TSS1500,OpenSea
male,cg17658118,-0.0243104845265686,0.76019137162088,0.908766855866699,23,CREB3L2,Body,OpenSea
male,cg17683529,0.0942260092660861,0.317382167656839,0.634011996169612,23,ANKRD55,Body,OpenSea
male,cg17690263,-0.19513254007912,0.0262973618469488,0.283510016376022,23,NOS3,1stExon,OpenSea
male,cg17732894,0.010798036222346,0.949845431833637,0.98340132693609,23,COX19,3'UTR,N_Shelf
male,cg17737867,-0.112008638976158,0.200096513699384,0.520959165617601,23,BLVRA,5'UTR,OpenSea
male,cg17739152,0.135054010323976,0.373235563738375,0.67932156649247,23,GRB10,Body,OpenSea
male,cg17748645,-0.139961708492278,0.162744045731351,0.478218742425266,23,KCNK17,Body,N_Shore
male,cg17819489,-0.170997581108676,0.231631575856106,0.554149938887462,23,GRB10,TSS1500,S_Shore
male,cg17907583,0.00706245359601164,0.938438454641309,0.979237715121057,23,SNORD9,TSS1500,OpenSea
male,cg17932607,-0.284443510982659,0.0199173521892516,0.278050421589803,23,CASZ1,5'UTR,OpenSea
male,cg17944110,0.2466852472478,0.146709886366507,0.458646923622526,23,CASZ1,1stExon,Island
male,cg17945282,0.0451114128444872,0.711000072147964,0.885963284406893,23,ATR,TSS1500,S_Shore
male,cg17971798,-0.070256113179493,0.666936835036521,0.864077748680194,23,MTBP,TSS1500,N_Shore
male,cg17980032,-0.180017379668976,0.128227568473288,0.434681752642858,23,NOS3,3'UTR,OpenSea
male,cg18001180,0.857302284244652,0.00600198856748555,0.276202529815897,23,KCNK17,Body,Island
male,cg18039797,-0.121777323337934,0.299503170939866,0.618472257905862,23,BUB1B,Body,OpenSea
