cpg,module
cg27067379,grey
cg02655864,cyan
cg05376810,grey
cg21240861,cyan
cg24763094,cyan
cg11605617,cyan
cg22217176,blue
cg19564098,cyan
cg21815047,cyan
cg23193613,grey
cg23905110,cyan
cg03690889,blue
cg26833830,cyan
cg14560311,cyan
cg16820615,grey
cg10227280,blue
cg02672232,blue
cg06667063,brown
cg21510704,blue
cg20516074,cyan
cg12852390,blue
cg13232357,grey
cg13477164,grey
cg01528762,cyan
cg26533745,grey
cg05807991,grey
cg18127410,grey
cg01820463,blue
cg13591848,grey
cg02487667,cyan
cg07901130,blue
cg13681781,blue
cg07347128,cyan
cg18224153,cyan
cg19391888,cyan
cg07808590,blue
cg08788717,cyan
cg12114933,blue
cg21295367,cyan
cg25163134,cyan
cg26571535,blue
cg23935120,cyan
cg20430773,grey
cg16212053,blue
cg14249877,blue
cg26062048,cyan
cg15526081,cyan
cg00200289,cyan
cg02767633,blue
cg01226806,cyan
cg05908615,blue
cg10339200,cyan
cg16758887,cyan
cg23395165,blue
cg27023595,blue
cg14642636,cyan
cg18728606,cyan
cg09567642,cyan
cg09820321,cyan
cg10128659,blue
cg18736791,blue
cg05833351,blue
cg07829001,blue
cg26430382,cyan
cg12404990,grey
cg04135960,grey
cg04932464,blue
cg20088477,blue
cg21578219,grey
cg05162523,grey
cg21619340,blue
cg24551420,cyan
cg02218809,cyan
cg13443168,blue
cg26490671,grey
cg14848469,blue
cg00515982,cyan
cg11163975,grey
cg02561733,cyan
cg00172408,cyan
cg02355033,blue
cg14774371,blue
cg05215994,grey
cg06889484,cyan
cg09463047,brown
cg09899173,cyan
cg01835873,cyan
cg21491443,blue
cg18585722,cyan
cg17948986,blue
cg19721060,blue
cg07807347,cyan
cg25435332,cyan
cg02531479,cyan
cg20662169,blue
cg06061257,grey
cg06188367,grey
cg27619163,grey
cg21274778,brown
cg00014996,cyan
cg14259594,grey
cg06646285,cyan
cg13974084,cyan
cg13409170,grey
cg17238970,blue
cg01632322,blue
cg04552931,cyan
cg00919237,blue
cg01880908,blue
cg09621330,grey
cg10956818,blue
cg07140188,cyan
cg12156831,cyan
cg21468825,cyan
cg11154670,cyan
cg01441308,blue
cg15525503,cyan
cg19229544,cyan
cg22205501,blue
cg17742293,blue
cg21825888,cyan
cg09416928,grey
cg10800585,cyan
cg13786236,blue
cg00924372,cyan
cg02964172,blue
cg16702449,cyan
cg12528056,grey
cg13619522,blue
cg08838602,blue
cg04982052,blue
cg17307348,cyan
cg23933554,blue
cg01424241,blue
cg02848106,blue
cg26840757,blue
cg00880290,cyan
cg01583265,cyan
cg03643423,blue
cg23970740,blue
cg27213276,blue
cg04228083,blue
cg08470875,cyan
cg04920527,cyan
cg04491365,blue
cg25087958,cyan
cg17375248,cyan
cg02273436,grey
cg05828690,grey
cg26600608,cyan
cg15948059,blue
cg03937591,blue
cg18098750,cyan
cg16315992,blue
cg17051560,cyan
cg02180579,blue
cg03664802,cyan
cg20792895,blue
cg00964710,grey
cg03286262,blue
cg06875413,blue
cg22568403,cyan
cg17312092,blue
cg04811706,grey
cg16436509,grey
cg05709124,cyan
cg09149246,blue
cg04331525,grey
cg14017045,blue
cg26534614,cyan
cg17754171,cyan
cg24158916,blue
cg05500125,grey
cg00063471,cyan
cg26150071,cyan
cg03671052,grey
cg08398855,cyan
cg06871246,blue
cg03770318,cyan
cg01021053,cyan
cg00356183,grey
cg26297490,blue
cg13506600,grey
cg20961469,cyan
cg15027115,cyan
cg26751580,cyan
cg08100159,blue
cg17336400,cyan
cg20192041,blue
cg07515250,blue
cg14623381,blue
cg23290834,cyan
cg07224454,cyan
cg14046334,blue
cg07041565,blue
cg08447479,grey
cg09266093,blue
cg17016175,blue
cg23929284,grey
cg11731793,blue
cg27084121,cyan
cg10246038,blue
cg16173736,cyan
cg09621938,cyan
cg06168050,grey
cg02352723,cyan
cg12043428,cyan
cg17866680,cyan
cg11382241,blue
cg08779777,cyan
cg25673720,blue
cg11857210,grey
cg14003627,blue
cg05529097,cyan
cg04404603,blue
cg13859861,cyan
cg18221429,grey
cg14238478,cyan
cg09654562,cyan
cg03676569,blue
cg11916219,cyan
cg25795456,cyan
cg06362354,blue
cg02470736,cyan
cg17143565,grey
cg00582337,grey
cg06814136,blue
cg25663379,cyan
cg13899314,cyan
cg14260522,cyan
cg00787919,cyan
cg04349810,grey
cg09698846,blue
cg00772840,cyan
cg18363911,grey
cg19021985,cyan
cg22358708,cyan
cg00308130,grey
cg12279688,grey
cg18123026,cyan
cg16316472,grey
cg27237300,grey
cg09638264,blue
cg13459077,blue
cg10071929,grey
cg04063615,grey
cg04560503,blue
cg17765713,cyan
cg11612592,cyan
cg08192683,cyan
cg03861379,blue
cg07343445,grey
cg20631820,grey
cg26251401,cyan
cg10420609,blue
cg07031408,grey
cg07234569,cyan
cg03310691,blue
cg08021986,cyan
cg00804031,cyan
cg05009079,cyan
cg18966688,blue
cg17698860,blue
cg03208125,blue
cg14533957,cyan
cg23817627,grey
cg10886005,cyan
cg21305471,cyan
cg08358803,grey
cg05379882,cyan
cg01351787,blue
cg10468535,blue
cg08235864,grey
cg06547771,cyan
cg01244650,brown
cg01653672,cyan
cg19300124,blue
cg08128577,cyan
cg06662476,blue
cg11024341,blue
cg08515845,brown
cg06532346,cyan
cg26061582,cyan
cg03563298,blue
cg11605750,cyan
cg06982544,cyan
cg10076730,blue
cg06589246,cyan
cg23725246,blue
cg03340889,cyan
cg16041611,grey
cg04947850,blue
cg14949065,blue
cg07959070,grey
cg26782013,cyan
cg26574003,cyan
cg23477460,grey
cg00438740,cyan
cg18472945,grey
cg24527973,cyan
cg13023646,grey
cg09334331,cyan
cg10038446,blue
cg12590548,grey
cg07602690,cyan
cg26087411,cyan
cg20353207,cyan
cg03549146,grey
cg04132851,brown
cg05352754,blue
cg09391488,cyan
cg17892601,blue
cg24033103,grey
cg08866608,cyan
cg22391883,cyan
cg10144400,grey
cg04279695,cyan
cg16704802,cyan
cg20552688,brown
cg18655958,grey
cg21206277,blue
cg03312059,blue
cg09419176,grey
cg14391247,blue
cg21069563,grey
cg00999410,blue
cg11192787,blue
cg03604388,blue
cg02443583,cyan
cg21928243,cyan
cg13071476,cyan
cg13210558,blue
cg11040439,cyan
cg05083496,cyan
cg01039695,cyan
cg03156396,grey
cg10616121,cyan
cg17503287,cyan
cg15924868,grey
cg05375741,cyan
cg14994919,cyan
cg24185832,grey
cg14028489,cyan
cg10517650,grey
cg15107349,cyan
cg00653081,grey
cg03922048,grey
cg03918306,brown
cg14861934,blue
cg10836401,cyan
cg09932762,cyan
cg18644252,grey
cg27193377,cyan
cg13085893,cyan
cg08729719,cyan
cg05155781,cyan
cg12905935,blue
cg14561229,grey
cg25655234,grey
cg23174932,cyan
cg13043150,cyan
cg08810419,blue
cg03047785,cyan
cg23491124,cyan
cg19743168,grey
cg18596636,grey
cg01079738,grey
cg10167378,grey
cg03618257,cyan
cg07648504,blue
cg05326918,cyan
cg27162629,cyan
cg20504025,cyan
cg10896827,blue
cg02221750,cyan
cg00653179,blue
cg01798443,cyan
cg24134897,grey
cg06173319,grey
cg00355909,grey
cg03631331,cyan
cg00015530,cyan
cg04996485,blue
cg15260428,grey
cg06654302,cyan
cg00714672,blue
cg27315157,cyan
cg22638597,cyan
cg11101030,blue
cg13958923,cyan
cg14590070,blue
cg07582470,grey
cg05726600,grey
cg23620236,blue
cg03126043,cyan
cg01194519,cyan
cg13710308,grey
cg15225701,cyan
cg22795059,blue
cg07030339,grey
cg01856849,cyan
cg01837362,grey
cg02873700,cyan
cg02034447,cyan
cg21648376,blue
cg20019985,grey
cg11130780,blue
cg05615552,cyan
cg09115646,grey
cg08888249,cyan
cg23976632,cyan
cg13423282,grey
cg11540624,cyan
cg09189752,cyan
cg12461568,cyan
cg04734286,cyan
cg07699307,blue
cg26992952,cyan
cg12286540,cyan
cg17066716,grey
cg16406611,grey
cg02200456,grey
cg23250288,cyan
cg05959241,grey
cg00859178,grey
cg16145857,blue
cg06509661,cyan
cg04236735,blue
cg20399509,grey
cg20547575,cyan
cg26894438,cyan
cg21158975,blue
cg10748867,blue
cg11373049,cyan
cg08867893,cyan
cg05783384,grey
cg03974689,cyan
cg07227033,grey
cg09170127,cyan
cg16057201,cyan
cg12466613,blue
cg11359720,grey
cg23283495,grey
cg18012383,grey
cg27191207,cyan
cg14369333,blue
cg20625967,grey
cg15877831,blue
cg16975614,grey
cg24491895,blue
cg04539111,grey
cg00987890,blue
cg24122597,cyan
cg13821008,cyan
cg13972423,grey
cg21972176,cyan
cg13634966,blue
cg02651945,cyan
cg11657440,cyan
cg10706454,cyan
cg04301719,cyan
cg26976450,blue
cg18821144,grey
cg00318756,cyan
cg03330820,blue
cg14126210,cyan
cg14380111,cyan
cg27416283,blue
cg26269109,cyan
cg02849769,cyan
cg19797739,blue
cg25186645,cyan
cg14054013,cyan
cg00280239,blue
cg01792601,grey
cg15503663,grey
cg24822696,grey
cg14329783,grey
cg08179530,cyan
cg11560280,cyan
cg06615097,cyan
cg17080181,cyan
cg14117138,cyan
cg01330290,cyan
cg20864326,lightgreen
cg26101402,cyan
cg14461450,blue
cg27597084,grey
cg25953958,blue
cg14691416,cyan
cg23638624,blue
cg18781817,grey
cg21121136,cyan
cg03094935,cyan
cg23039227,blue
cg21053831,grey
cg25758137,blue
cg12774454,blue
cg23455224,cyan
cg16054451,cyan
cg25053798,cyan
cg23593167,grey
cg00871381,grey
cg07697850,grey
cg15262954,cyan
cg25535317,cyan
cg21978892,blue
cg06754557,blue
cg23155118,cyan
cg05585821,cyan
cg12101108,grey
cg12657014,blue
cg26968378,grey
cg23901409,darkorange
cg13887068,grey
cg03849685,cyan
cg04758273,cyan
cg25333204,blue
cg00266983,cyan
cg24354901,grey
cg25539011,cyan
cg05164185,cyan
cg27143946,blue
cg18829186,cyan
cg02869960,blue
cg09543727,cyan
cg00443488,cyan
cg01765249,cyan
cg05216862,cyan
cg10178795,cyan
cg23565292,cyan
cg12422026,blue
cg08887425,cyan
cg11704751,cyan
cg09659300,blue
cg24053061,cyan
cg11467141,grey
cg13696351,grey
cg02637948,cyan
cg11076996,blue
cg26334954,cyan
cg10185519,grey
cg27408600,cyan
cg00257786,cyan
cg10414242,cyan
cg04431054,grey
cg05057083,blue
cg06898502,blue
cg04564646,cyan
cg07162124,cyan
cg25996571,blue
cg00254258,grey
cg11276500,blue
cg18635645,brown
cg19615174,cyan
cg08001895,cyan
cg18449879,grey
cg08829281,cyan
cg08414068,blue
cg06815243,blue
cg23957015,cyan
cg05085565,cyan
cg24976335,cyan
cg24487027,cyan
cg26633120,grey
cg04816798,blue
cg27198013,blue
cg03789575,blue
cg08142058,blue
cg04117853,grey
cg26369133,blue
cg14451452,cyan
cg23683046,blue
cg00243922,cyan
cg15362194,cyan
cg03062252,grey
cg26291195,blue
cg18753928,grey
cg19155391,grey
cg03464336,cyan
cg11327383,cyan
cg10308785,grey
cg05353710,cyan
cg27028030,cyan
cg20145760,cyan
cg06264303,cyan
cg00593900,grey
cg09665691,grey
cg17158761,cyan
cg09081997,grey
cg19932097,cyan
cg14745270,grey
cg02890642,blue
cg07368146,cyan
cg16678437,cyan
cg01743020,blue
cg02605800,blue
cg04773990,cyan
cg10397009,cyan
cg23371655,blue
cg11032268,cyan
cg22688969,blue
cg23625312,cyan
cg25635139,blue
cg07035145,cyan
cg21893354,cyan
cg05644498,cyan
cg23876131,blue
cg15759889,cyan
cg05256447,cyan
cg27054887,blue
cg18882576,grey
cg16407139,blue
cg17136548,blue
cg00265578,grey
cg15731669,cyan
cg10996014,cyan
cg17104258,grey
cg21299458,grey
cg03080820,cyan
cg15561235,cyan
cg17987358,cyan
cg23760165,cyan
cg08669361,cyan
cg12646754,grey
cg21434959,blue
cg11613875,cyan
cg02554168,cyan
cg21733973,grey
cg01111397,cyan
cg01738022,cyan
cg15203833,cyan
cg11228113,cyan
cg22851378,blue
cg08306353,darkorange
cg26376025,blue
cg04921315,blue
cg02951558,cyan
cg20565046,blue
cg08270964,cyan
cg19473989,grey
cg17226280,cyan
cg03578822,cyan
cg26052553,cyan
cg04542325,cyan
cg03819338,blue
cg18251612,cyan
cg24258529,grey
cg22506548,grey
cg18353550,cyan
cg21185116,blue
cg06913228,cyan
cg11208348,blue
cg11495915,cyan
cg03199926,grey
cg01514538,grey
cg15665833,cyan
cg06536619,cyan
cg10558228,cyan
cg26149645,blue
cg05855489,cyan
cg09952395,cyan
cg23114964,cyan
cg22884792,cyan
cg07278997,grey
cg00554165,blue
cg16783819,grey
cg18262591,blue
cg03050907,cyan
cg02144298,cyan
cg01051546,cyan
cg17473382,grey
cg13951074,grey
cg02221622,grey
cg15432125,cyan
cg09791776,blue
cg03396447,blue
cg09161592,cyan
cg05547140,cyan
cg11563399,cyan
cg21051568,blue
cg23075144,blue
cg04407470,darkorange
cg07987262,grey
cg26989291,cyan
cg01424145,cyan
cg12018549,cyan
cg19442480,cyan
cg23107878,grey
cg00747859,cyan
cg13361705,cyan
cg14122102,cyan
cg05362405,cyan
cg20240243,blue
cg05181221,cyan
cg18586470,cyan
cg15122439,grey
cg14333935,blue
cg11757357,grey
cg06956098,blue
cg22160784,grey
cg17937101,grey
cg13320224,blue
cg18542688,grey
cg02397686,cyan
cg03821311,blue
cg01736133,grey
cg21310689,cyan
cg00991994,blue
cg02162404,cyan
cg06691214,cyan
cg07680232,cyan
cg03905134,blue
cg13050802,grey
cg18482656,blue
cg15584792,blue
cg00623328,cyan
cg19426128,blue
cg22161131,cyan
cg00588920,cyan
cg04098585,cyan
cg01078271,cyan
cg05754408,cyan
cg08082879,blue
cg19062379,cyan
cg03115937,cyan
cg11619648,blue
cg17978996,grey
cg13120814,cyan
cg02717656,blue
cg02639540,grey
cg15167871,blue
cg13775751,blue
cg01017355,cyan
cg08283932,cyan
cg24512731,grey
cg15128470,grey
cg01152488,cyan
cg14158712,cyan
cg09049417,blue
cg17025642,blue
cg01327147,grey
cg22140675,cyan
cg15216899,blue
cg16086579,blue
cg26624732,grey
cg04526124,cyan
cg25108382,cyan
cg22838050,grey
cg23960088,blue
cg25809561,grey
cg09039782,grey
cg14160518,grey
cg18774611,blue
cg27124774,cyan
cg03755098,cyan
cg18207109,blue
cg08649440,blue
cg24845324,cyan
cg16566165,cyan
cg27298526,blue
cg05602854,grey
cg02644301,cyan
cg08768920,grey
cg08366952,cyan
cg11263507,cyan
cg08287471,cyan
cg06607825,blue
cg11209538,cyan
cg18576318,cyan
cg20944895,cyan
cg17279839,grey
cg17654011,cyan
cg13717350,grey
cg17135058,cyan
cg25498258,blue
cg21104276,grey
cg12654155,blue
cg17994840,blue
cg23239870,blue
cg13402698,cyan
cg03208893,blue
cg09240436,grey
cg08374732,blue
cg16533314,blue
cg06591892,cyan
cg27530058,grey
cg22761482,grey
cg20261167,cyan
cg15308050,blue
cg01492330,grey
cg01869405,cyan
cg06294561,blue
cg10700647,cyan
cg13330411,cyan
cg09178844,cyan
cg23069167,cyan
cg10486455,blue
cg11083416,cyan
cg19391924,grey
cg01353809,cyan
cg11090352,cyan
cg13244592,cyan
cg08605855,blue
cg11044590,cyan
cg13800209,cyan
cg09845184,blue
cg02072400,grey
cg03671191,cyan
cg21237687,grey
cg04346261,cyan
cg03909781,cyan
cg26244164,grey
cg23977821,cyan
cg02641420,blue
cg07472227,cyan
cg00277936,blue
cg21604084,blue
cg13058734,blue
cg09097839,blue
cg24391240,grey
cg04096619,grey
cg05898782,blue
cg18240143,cyan
cg02288296,cyan
cg19839655,grey
cg19188572,grey
cg14094882,cyan
cg24482496,cyan
cg24296196,blue
cg23269169,cyan
cg05059291,cyan
cg26857911,cyan
cg10955566,grey
cg12494208,blue
cg02872767,grey
cg03597143,cyan
cg13651446,cyan
cg23841903,cyan
cg07522664,cyan
cg01409419,cyan
cg24448326,grey
cg26188632,cyan
cg03893339,blue
cg22711274,cyan
cg07706812,blue
cg26063030,blue
cg09094964,blue
cg05370977,blue
cg06242063,cyan
cg21875336,cyan
cg12266953,grey
cg13348458,grey
cg27072247,blue
cg16558822,blue
cg04021557,blue
cg11630696,cyan
cg12083965,cyan
cg03818826,cyan
cg26053469,blue
cg11876979,cyan
cg09855544,blue
cg18389845,blue
cg25327888,cyan
cg21158896,grey
cg16898493,cyan
cg00302533,cyan
cg11542402,cyan
cg07595346,blue
cg24620436,grey
cg00558031,blue
cg24147543,grey
cg04726730,blue
cg05950276,blue
cg10025945,cyan
cg19925801,blue
cg03828224,cyan
cg24704211,grey
cg23870148,cyan
cg08260052,grey
cg03146637,cyan
cg16919449,grey
cg00563699,cyan
cg02524003,blue
cg20437132,blue
cg22677180,blue
cg07508341,blue
cg11231018,blue
cg12960467,blue
cg20802333,blue
cg17919206,cyan
cg11372934,cyan
cg03759001,blue
cg03307401,brown
cg15896098,grey
cg23237634,grey
cg14473102,grey
cg04106584,cyan
cg06834998,grey
cg03703101,grey
cg22773661,cyan
cg22519756,cyan
cg12879339,cyan
cg21497641,cyan
cg15355015,grey
cg23968551,blue
cg12317811,cyan
cg12004115,cyan
cg15858239,grey
cg14282407,cyan
cg25132276,grey
cg10351477,cyan
cg19225923,cyan
cg03327325,grey
cg07007148,blue
cg14409850,grey
cg23460149,cyan
cg23651976,cyan
cg17246694,blue
cg03962463,blue
cg05865436,grey
cg20430847,cyan
cg22221669,cyan
cg15954711,cyan
cg22794772,blue
cg16559708,cyan
cg15361065,cyan
cg25436684,cyan
cg04116469,blue
cg04844516,blue
cg18987410,grey
cg10385188,blue
cg25415877,cyan
cg05845292,cyan
cg22734085,cyan
cg21809927,grey
cg24098302,grey
cg27173245,cyan
cg06174606,blue
cg16717480,cyan
cg12078154,grey
cg10387512,cyan
cg09449853,blue
cg08967802,cyan
cg27223646,blue
cg01813071,cyan
cg09493652,cyan
cg10701640,grey
cg26124318,grey
cg14646081,blue
cg04873927,cyan
cg21616297,cyan
cg24717401,cyan
cg08205843,cyan
cg01004457,blue
cg12145866,cyan
cg01765077,grey
cg12109823,grey
cg05251379,grey
cg08872590,grey
cg07617265,blue
cg01036296,cyan
cg23366101,grey
cg04645123,blue
cg00784671,grey
cg16269776,blue
cg15623398,cyan
cg06054793,cyan
cg18552620,cyan
cg10740902,grey
cg11580828,cyan
cg06775001,cyan
cg23661309,cyan
cg24073770,blue
cg19915181,blue
cg17831467,cyan
cg05201344,blue
cg21278806,cyan
cg25270206,blue
cg15778012,cyan
cg13377965,blue
cg21781828,grey
cg06083252,blue
cg24738779,grey
cg09007434,blue
cg26128977,cyan
cg25366140,blue
cg11925710,blue
cg12528394,cyan
cg13206850,blue
cg06423533,cyan
cg01428378,cyan
cg19792908,cyan
cg27422857,grey
cg20964082,blue
cg26380756,cyan
cg07563363,grey
cg18977541,grey
cg01850767,cyan
cg21747652,blue
cg15742848,grey
cg21703068,cyan
cg11558107,blue
cg18573663,blue
cg09898138,cyan
cg27595489,blue
cg24173344,cyan
cg04795282,brown
cg16202187,cyan
cg07580652,cyan
cg08081156,cyan
cg02335863,blue
cg18322589,grey
cg16580728,blue
cg19730972,cyan
cg01790646,cyan
cg08699341,blue
cg04326887,blue
cg08109624,grey
cg03606222,cyan
cg18126791,grey
cg16801887,cyan
cg10589385,grey
cg27192088,cyan
cg11754374,blue
cg02707854,grey
cg12441052,grey
cg06610641,cyan
cg11528984,cyan
cg22387578,grey
cg17463745,grey
cg26899113,cyan
cg01638225,blue
cg06962857,cyan
cg19593741,grey
cg07145255,brown
cg02025680,blue
cg00527382,cyan
cg27057210,cyan
cg24282422,cyan
cg13730743,cyan
cg10909192,blue
cg07550809,cyan
cg13694471,cyan
cg09078754,blue
cg15027294,grey
cg03164238,cyan
cg25192916,blue
cg01867950,blue
cg19392994,blue
cg11282844,cyan
cg15951897,blue
cg05905176,cyan
cg15465092,cyan
cg11890437,cyan
cg11912591,grey
cg13767940,cyan
cg18449956,blue
cg04269065,cyan
cg14650281,cyan
cg15646123,blue
cg17619993,cyan
cg13206674,cyan
cg21644426,cyan
cg07255038,blue
cg17145587,grey
cg02048674,brown
cg00124695,cyan
cg20375608,cyan
cg02742676,blue
cg07063559,grey
cg13717566,grey
cg06411724,grey
cg24162759,cyan
cg16536857,blue
cg12528981,blue
cg21512185,cyan
cg14484356,blue
cg14230938,blue
cg07029998,cyan
cg15665968,cyan
cg21960279,grey
cg12482557,grey
cg07023902,cyan
cg19165854,cyan
cg26708100,cyan
cg05199874,cyan
cg15705266,cyan
cg01922603,blue
cg23482427,grey
cg26279745,grey
cg19224656,cyan
cg18457438,blue
cg11002033,cyan
cg19813362,cyan
cg07208513,cyan
cg11304457,cyan
cg25055520,blue
cg00710736,blue
cg17492481,cyan
cg12636971,blue
cg04059762,grey
cg22247282,cyan
cg10762939,cyan
cg08131845,cyan
cg25737491,cyan
cg11800013,cyan
cg04184946,cyan
cg16419620,cyan
cg20011983,grey
cg01943478,cyan
cg26418826,blue
cg07983330,blue
cg23218354,grey
cg27255505,blue
cg04880751,cyan
cg20897072,blue
cg09762563,cyan
cg24272309,cyan
cg02924961,cyan
cg23076086,cyan
cg24881202,cyan
cg26962758,blue
cg07866464,grey
cg19570781,cyan
cg25798112,cyan
cg04512050,grey
cg23473114,grey
cg14510371,blue
cg25325723,grey
cg11637980,cyan
cg12607106,blue
cg17660703,blue
cg16047223,grey
cg10518811,blue
cg12576153,cyan
cg11391637,cyan
cg16633951,grey
cg06688763,grey
cg17166258,cyan
cg02768760,blue
cg14487379,blue
cg05062896,cyan
cg10110884,blue
cg15173196,cyan
cg05051199,grey
cg10534635,cyan
cg12867312,blue
cg05091238,cyan
cg11659327,cyan
cg14636834,blue
cg22704068,cyan
cg08846011,grey
cg10277836,blue
cg03574723,grey
cg09652427,cyan
cg02674662,cyan
cg06523556,cyan
cg12586428,cyan
cg01358740,cyan
cg14400879,blue
cg25937494,cyan
cg20964285,cyan
cg02263479,cyan
cg19028357,cyan
cg07232688,blue
cg04126816,cyan
cg05729372,blue
cg21189438,grey
cg19300475,cyan
cg17465930,cyan
cg02222290,cyan
cg12551582,cyan
cg09886342,cyan
cg22656705,cyan
cg10776397,blue
cg07455279,grey
cg01911237,grey
cg02859644,cyan
cg10764933,blue
cg22280402,blue
cg19517490,blue
cg13019513,cyan
cg16324579,cyan
cg22056755,blue
cg09314196,grey
cg21673338,blue
cg17058383,blue
cg24707399,cyan
cg27475126,grey
cg14525473,grey
cg22034735,grey
cg06621094,cyan
cg24710480,cyan
cg09783905,cyan
cg12426196,cyan
cg05152354,cyan
cg26470338,blue
cg25748712,cyan
cg19591950,cyan
cg23080355,blue
cg04474471,blue
cg16472965,cyan
cg01190330,blue
cg16040763,grey
cg24419284,cyan
cg03578331,cyan
cg20103104,cyan
cg02718654,cyan
cg08977639,brown
cg02001279,grey
cg21549477,blue
cg01609214,blue
cg18094221,cyan
cg26674558,blue
cg19071452,cyan
cg24473518,blue
cg02389501,blue
cg07146104,brown
cg11739480,cyan
cg19691410,grey
cg17182036,blue
cg10399369,cyan
cg25776467,cyan
cg22219255,blue
cg09877105,cyan
cg06362065,cyan
cg17946375,cyan
cg20509869,grey
cg22578632,blue
cg06164660,cyan
cg10811045,grey
cg07358015,cyan
cg12809314,cyan
cg11432013,blue
cg07386228,cyan
cg05240795,cyan
cg10256790,blue
cg04607174,cyan
cg07721276,cyan
cg21454177,cyan
cg12565580,blue
cg14558431,brown
cg03254875,cyan
cg01609139,grey
cg15496005,cyan
cg17603057,cyan
cg20972416,cyan
cg19519509,blue
cg17492152,blue
cg05355156,grey
cg16707215,grey
cg01723710,cyan
cg26147372,cyan
cg05004900,cyan
cg26275961,cyan
cg18355337,grey
cg10287301,cyan
cg14374521,grey
cg24425628,blue
cg25962286,grey
cg16655724,grey
cg13777294,cyan
cg23623458,cyan
cg21596238,cyan
cg07443485,cyan
cg00780574,cyan
cg11908659,blue
cg22974158,cyan
cg16245495,blue
cg24886257,grey
cg08017990,cyan
cg01700386,blue
cg16478012,cyan
cg18338319,cyan
cg25543676,cyan
cg05251676,grey
cg13514955,cyan
cg25856120,cyan
cg13954619,cyan
cg04735544,cyan
cg13204568,cyan
cg02715602,grey
cg00688840,cyan
cg19536810,grey
cg26260369,grey
cg02705666,cyan
cg08294750,cyan
cg03880033,grey
cg01050704,grey
cg25409040,grey
cg11210604,cyan
cg05382797,cyan
cg09230774,cyan
cg18849737,cyan
cg18327669,cyan
cg22647996,blue
cg15421606,cyan
cg13343203,cyan
cg26853628,cyan
cg08068635,cyan
cg17102411,cyan
cg18108111,blue
cg23939236,blue
cg25749565,grey
cg16714888,blue
cg06802365,cyan
cg09724374,grey
cg24868167,cyan
cg16713262,cyan
cg21904595,cyan
cg27576679,cyan
cg22153463,grey
cg23971484,cyan
cg15448571,blue
cg10638599,cyan
cg07156742,grey
cg21842301,cyan
cg01937701,grey
cg16037021,cyan
cg09449012,blue
cg26912278,cyan
cg21000919,blue
cg11095404,cyan
cg19851242,cyan
cg03291960,cyan
cg11829680,blue
cg03571129,cyan
cg13458335,cyan
cg17370319,blue
cg19681188,cyan
cg18564448,cyan
cg08552167,blue
cg22937574,cyan
cg04324727,cyan
cg08173834,blue
cg17025484,cyan
cg08327690,cyan
cg04660357,cyan
cg11390445,cyan
cg23625390,blue
cg15543167,cyan
cg15241920,cyan
cg05279901,cyan
cg04187935,cyan
cg26027796,cyan
cg24646529,cyan
cg19003389,cyan
cg26226802,cyan
cg03901532,blue
cg22038907,cyan
cg25635144,grey
cg01044695,cyan
cg04663956,blue
cg22058122,grey
cg19870567,blue
cg02290823,grey
cg26062174,cyan
cg06304787,cyan
cg04661001,grey
cg22683036,grey
cg23151303,cyan
cg13324546,grey
cg17566334,blue
cg26851661,grey
cg25467855,grey
cg01094351,blue
cg01752856,blue
cg27639268,cyan
cg23873398,cyan
cg16091553,grey
cg14064268,grey
cg06962944,grey
cg09420691,blue
cg20399769,blue
cg23588086,cyan
cg01005582,blue
cg06546406,cyan
cg23087876,blue
cg14578028,cyan
cg02281226,cyan
cg06573787,grey
cg02632314,cyan
cg06509223,blue
cg03052632,brown
cg07519721,cyan
cg02852743,cyan
cg26170245,grey
cg06470855,grey
cg24397939,blue
cg03083542,cyan
cg02358172,cyan
cg21247472,cyan
cg09850161,blue
cg26772116,grey
cg06886207,cyan
cg03603062,blue
cg05035470,blue
cg04292359,grey
cg05522011,grey
cg18354203,blue
cg22199658,grey
cg04169380,blue
cg09797334,grey
cg20679271,grey
cg16468843,grey
cg24399556,cyan
cg05997116,blue
cg03968970,cyan
cg00702638,cyan
cg12791010,cyan
cg09945482,grey
cg12147137,cyan
cg13512333,blue
cg23241863,cyan
cg04896165,blue
cg07996255,cyan
cg03537537,blue
cg21317132,cyan
cg10648815,grey
cg07134240,grey
cg05701478,blue
cg07235453,cyan
cg24707294,blue
cg25174874,blue
cg17174775,cyan
cg14311108,cyan
cg24347903,cyan
cg18105139,grey
cg14940449,cyan
cg05897853,blue
cg16289751,blue
cg17849194,cyan
cg05159192,cyan
cg27441689,cyan
cg10879207,cyan
cg01718447,cyan
cg02263377,blue
cg16358215,blue
cg21477907,cyan
cg04954411,cyan
cg14739153,blue
cg20410415,cyan
cg08875078,cyan
cg21453443,grey
cg24399395,grey
cg13413755,cyan
cg01971071,grey
cg05740763,grey
cg15996499,cyan
cg03530744,blue
cg26286098,blue
cg14569423,blue
cg24139898,cyan
cg23255995,cyan
cg13735223,blue
cg27260867,grey
cg09856068,cyan
cg17081778,cyan
cg00040027,blue
cg11727029,cyan
cg15990223,blue
cg02175231,blue
cg20216950,cyan
cg27595100,blue
cg02038168,grey
cg26246658,cyan
cg22831263,grey
cg12526120,grey
cg17584576,cyan
cg24452069,cyan
cg02147224,cyan
cg09608737,cyan
cg11032634,grey
cg21117965,grey
