cpg,module
cg13366601,grey
cg20931867,grey
cg08208917,blue
cg24175823,grey
cg17250537,grey
cg14215625,grey
cg20957739,black
cg26834169,black
cg27289662,grey
cg10767909,blue
cg06772644,black
cg13971030,grey
cg10958362,black
cg25088409,blue
cg18658096,black
cg26626072,black
cg00151788,black
cg03264156,grey
cg05598969,black
cg17336400,black
cg12133451,grey
cg05993386,grey
cg04256347,grey
cg02689951,black
cg04677344,black
cg04880751,black
cg23918580,grey
cg20583684,black
cg24465787,black
cg05602783,grey
cg20786683,grey
cg05385059,black
cg25503149,grey
cg16449302,black
cg13920818,black
cg06897790,black
cg12112073,black
cg23044488,black
cg15261861,yellow
cg08078213,black
cg23747525,blue
cg06814136,grey
cg22690046,blue
cg05824484,blue
cg13988338,grey
cg23301492,black
cg15225701,black
cg03771255,black
cg03304380,grey
cg07164600,black
cg24955406,black
cg24154779,black
cg12914966,grey
cg24952358,grey
cg19965221,grey
cg00164716,grey
cg27167439,blue
cg12732734,grey
cg07847949,black
cg24129115,grey
cg07226980,yellow
cg01345354,grey
cg12907969,grey
cg02849750,grey
cg00211337,grey
cg17904739,black
cg00730780,blue
cg26585845,grey
cg15386434,grey
cg19307003,grey
cg17242590,grey
cg24500222,grey
cg18097281,black
cg26276556,black
cg16793757,grey
cg09397319,grey
cg11694119,black
cg27655158,grey
cg10498361,black
cg05934874,black
cg04331525,grey
cg08545312,grey
cg21599230,grey
cg01349853,blue
cg23467281,grey
cg26852404,grey
cg14776114,black
cg03847533,black
cg13190531,black
cg02153747,grey
cg03604073,grey
cg13325261,black
cg25824897,black
cg18729862,blue
cg25353721,grey
cg09780764,black
cg24337025,grey
cg04085822,black
cg08288226,black
cg21239265,black
cg16190018,blue
cg20605045,black
cg12107530,grey
cg27269380,grey
cg11876979,grey
cg24160082,black
cg11095404,grey
cg15737177,grey
cg12644888,lightgreen
cg20192481,black
cg22433276,black
cg05605052,grey
cg11554566,grey
cg08691740,blue
cg05585821,black
cg16154810,grey
cg09554406,grey
cg20096614,black
cg20457732,grey
cg17218495,blue
cg01506891,black
cg13663190,blue
cg00280239,grey
cg08873628,grey
cg25402610,black
cg06304787,grey
cg19628686,grey
cg03861593,black
cg12528394,black
cg00608169,grey
cg18303847,grey
cg04570362,grey
cg23070026,black
cg17895310,grey
cg14438634,grey
cg12463578,lightgreen
cg16201418,grey
cg13050802,grey
cg11437223,grey
cg24907970,black
cg16787025,blue
cg00759836,grey
cg08516507,grey
cg00158530,grey
cg25498969,grey
cg03976895,black
cg22995176,grey
cg27429080,black
cg10434361,grey
cg16619395,grey
cg01938118,grey
cg01743841,grey
cg13181022,grey
cg20544675,black
cg03829176,grey
cg01202150,black
cg13781843,grey
cg08617160,grey
cg17163168,grey
cg15747825,grey
cg08555924,grey
cg12107643,grey
cg00300039,black
cg16851127,grey
cg06170754,black
cg03164238,grey
cg22682682,black
cg16788912,black
cg12727528,black
cg06087185,grey
cg03585454,black
cg06196926,grey
cg24743639,black
cg14203118,grey
cg00639837,grey
cg07677396,black
cg05306856,black
cg03094226,grey
cg21585438,black
cg14621221,grey
cg06045746,grey
cg20030294,grey
cg25677576,grey
cg22714290,brown
cg03346802,black
cg05693308,grey
cg26286098,grey
cg14764050,black
cg05225431,black
cg21489863,grey
cg13347514,black
cg24755537,grey
cg09671109,black
cg11838688,grey
cg11076890,black
cg18092028,grey
cg24144175,black
cg13976251,grey
cg22025206,grey
cg02009256,black
cg19851563,grey
cg07145255,yellow
cg17237506,black
cg18764007,black
cg18190219,grey
cg14798919,grey
cg07839926,grey
cg17461670,grey
cg06085476,black
cg05115233,grey
cg14182682,black
cg12715285,grey
cg06713267,blue
cg01387407,black
cg02457680,grey
cg01097907,grey
cg22217176,grey
cg18158151,black
cg09991298,black
cg20135607,black
cg23502204,grey
cg15631563,grey
cg11825675,grey
cg03013917,grey
cg06407663,grey
cg25494665,black
cg26385438,black
cg26079810,grey
cg13933043,black
cg22472608,grey
cg26207766,grey
cg21397540,grey
cg00558990,black
cg03456872,grey
cg07574621,black
cg00719685,grey
cg00747362,blue
cg14493678,black
cg22714716,grey
cg13987712,blue
cg21237687,grey
cg24990803,black
cg17002851,grey
cg19734015,black
cg14638883,blue
cg17492481,grey
cg13293296,grey
cg01714890,black
cg20301993,grey
cg18996590,black
cg25556987,black
cg22862634,grey
cg16746026,grey
cg14646081,grey
cg23216292,black
cg22969014,grey
cg12956079,black
cg07671678,grey
cg10568066,grey
cg08843971,grey
cg08679971,grey
cg21233275,black
cg09224393,grey
cg08485141,black
cg19792908,black
cg19988316,grey
cg24441954,grey
cg07460129,grey
cg10881128,grey
cg08035234,grey
cg06860555,grey
cg13264548,black
cg11216616,black
cg00710617,black
cg27191131,black
cg15278646,black
cg03711791,grey
cg02175309,grey
cg24285919,grey
cg21736309,black
cg03563329,black
cg24797456,grey
cg23258678,grey
cg14858951,blue
cg21761988,black
cg11052668,black
cg21465061,grey
cg23991622,black
cg27527593,black
cg18924222,black
cg07868715,black
cg09504398,black
cg13533335,grey
cg13735223,brown
cg08194979,grey
cg10414242,black
cg07076661,black
cg23927769,blue
cg18564808,black
cg26707709,grey
cg04852103,yellow
cg13831848,grey
cg24820270,grey
cg00963305,black
cg03118604,grey
cg09437909,grey
cg09139956,blue
cg21080506,black
cg03204825,grey
cg15013257,grey
cg06373584,grey
cg02458065,grey
cg23093450,black
cg17661443,grey
cg06102954,grey
cg05288127,grey
cg19721867,black
cg08543703,black
cg20310608,grey
cg11117707,black
cg21845869,grey
cg22822824,black
cg22816091,grey
cg11334838,black
cg23760165,black
cg20500248,grey
cg00521863,grey
cg05068428,grey
cg21904595,black
cg14353079,black
cg22043788,grey
cg02581614,tan
cg02383089,black
cg08962243,black
cg19430975,blue
cg08193650,black
cg12219531,grey
cg11311579,blue
cg20646317,grey
cg12911732,black
cg16058430,grey
cg13449967,grey
cg26207201,black
cg06708390,grey
cg27282281,grey
cg08506026,grey
cg13107060,grey
cg01848594,black
cg07038191,grey
cg06590946,grey
cg23633993,blue
cg14223001,grey
cg24306585,black
cg19407459,black
cg03943674,grey
cg18802838,grey
cg11825642,grey
cg15319457,grey
cg15182635,grey
cg08289130,grey
cg08573893,black
cg21995147,grey
cg21648376,grey
cg22447637,grey
cg14315410,black
cg24575651,grey
cg25418007,black
cg04332619,grey
cg14223053,black
cg02290978,grey
cg03722586,black
cg23359983,black
cg03976667,black
cg02698580,grey
cg12949807,black
cg08823068,grey
cg00691240,grey
cg26246658,black
cg20059012,grey
cg24816460,black
cg02916332,grey60
cg08898568,grey
cg05827058,black
cg26446133,grey
cg17431860,black
cg08343347,grey
cg10025392,black
cg21254171,black
cg18051461,yellow
cg09452922,grey
cg00308130,grey
cg01975461,grey
cg17427491,grey
cg02401454,grey
cg14219630,blue
cg16381753,grey
cg22942940,black
cg03213374,black
cg23630158,black
cg26215807,grey
cg24591318,black
cg07606021,black
cg03735888,black
cg04048392,grey
cg24769513,black
cg04312967,grey
cg15571376,black
cg24121098,black
cg23191576,grey
cg00732059,grey
cg18397023,black
cg24911891,grey
cg02696685,grey
cg08001895,black
cg11630696,black
cg09495303,grey
cg12499130,grey
cg23220623,black
cg25820361,grey
cg20154865,black
cg18039643,black
cg18400088,grey
cg04943085,black
cg23042230,grey
cg05807991,grey
cg07465387,black
cg13822158,black
cg08359958,grey
cg16552884,grey
cg22318996,black
cg23430742,black
cg05180887,grey
cg26403559,blue
cg08949296,grey
cg01632311,black
cg05908775,black
cg05103132,black
cg14947218,grey
cg04108328,grey
cg17088247,black
cg11937493,grey
cg06746360,black
cg08080916,black
cg06874656,black
cg17400829,grey
cg00861009,black
cg24752836,grey
cg14415559,grey
cg11130778,brown
cg07388903,black
cg04539057,grey
cg12045531,black
cg13216267,black
cg15423407,blue
cg07582157,black
cg20462855,blue
cg06274917,blue
cg22998918,grey
cg09575280,grey
cg04017458,black
cg00992385,black
cg01485266,blue
cg17295878,grey
cg05709124,black
cg01436551,grey
cg23811476,black
cg00465476,grey
cg05490269,black
cg00014203,brown
cg22578632,grey
cg02584969,black
cg10124651,black
cg15288179,black
cg27507704,black
cg08241630,black
cg27475126,grey
cg18625951,black
cg11553618,black
cg16315992,grey
cg11899507,grey
cg06503907,black
cg07011172,grey
cg25575065,grey
cg01023593,grey
cg22798521,grey
cg15747933,black
cg12093136,black
cg18730782,black
cg25623977,black
cg11558107,grey
cg14514581,grey
cg05423712,brown
cg20132581,grey
cg07007382,grey
cg21428710,grey
cg00907218,grey
cg17061156,grey
cg09510339,grey
cg03827423,black
cg13535098,black
cg26678143,grey
cg18784506,black
cg21497417,blue
cg12792264,grey
cg27357232,black
cg00166343,black
cg24616589,grey
cg26077729,grey
cg13923451,black
cg20667822,grey
cg14473297,grey
cg14467103,grey
cg01658602,black
cg13912011,grey
cg26827247,grey
cg15812020,grey
cg16483840,black
cg12072532,black
cg09797334,grey
cg20122981,grey
cg03881544,black
cg15440402,grey
cg07264792,black
cg14902146,blue
cg09648333,black
cg18857159,grey
cg17873998,brown
cg13817952,grey
cg04896115,grey
cg15546754,blue
cg24951396,black
cg01286959,grey
cg26930584,black
cg16591159,grey
cg06074256,grey
cg06358970,black
cg21045841,black
cg24775454,grey
cg04098585,black
cg04938255,grey
cg00914084,grey
cg23565292,black
cg18712231,grey
cg01717948,black
cg04207298,black
cg06500337,grey
cg12700788,grey
cg07988120,black
cg14915749,black
cg23604584,blue
cg24941931,black
cg20164253,black
cg08857159,black
cg03417191,black
cg19278165,black
cg18645647,grey
cg08497894,grey
cg18038714,grey
cg26922706,grey
cg26945846,grey
cg17600863,grey
cg04014805,grey
cg19869086,grey
cg15037334,grey
cg14023449,grey
cg26518745,grey
cg07601463,grey
cg05021796,black
cg00486627,black
cg06153102,grey
cg22572476,grey
cg19366217,grey
cg00803873,black
cg13206674,black
cg03490711,black
cg04197086,grey
cg26007540,black
cg03621988,blue
cg27634549,black
cg20634382,grey
cg03683171,yellow
cg22047469,grey
cg13618967,grey
cg07263562,grey
cg15828085,black
cg27301343,black
cg12416259,blue
cg03467027,grey
cg06765956,grey
cg14969981,grey
cg06463800,black
cg21821308,grey
cg26829925,black
cg25755191,grey
cg15874425,grey
cg17938371,grey
cg21989213,grey
cg14299234,grey
cg00146756,grey
cg02996006,black
cg25364859,black
cg06560282,grey
cg00014484,grey
cg20293582,grey
cg13433446,blue
cg27192088,black
cg10602367,black
cg25507803,grey
cg00714184,blue
cg13696283,black
cg26574003,black
cg18405330,grey
cg16358215,grey
cg12560447,grey
cg08592423,black
cg11065849,black
cg01010328,grey
cg10067182,grey
cg10410170,black
cg21049501,grey
cg05977551,black
cg18807929,black
cg20457193,grey
cg20699200,black
cg05739190,black
cg27481208,black
cg06174606,grey
cg16565154,black
cg08593668,black
cg03676636,grey
cg26851650,brown
cg13063357,black
cg00747859,black
cg11332441,black
cg00570269,grey
cg05086074,black
cg08859206,grey
cg24720361,black
cg06087962,black
cg17695625,black
cg02182476,grey
cg26027796,black
cg14947429,black
cg08794539,grey
cg07376541,black
cg23350294,grey
cg06090739,black
cg22898729,black
cg14003627,grey
cg06305340,black
cg02286533,grey
cg24211779,grey
cg23413954,grey
cg01964685,black
cg19597450,blue
cg07034362,grey
cg18902035,grey
cg22366088,black
cg06573718,grey
cg08233142,black
cg20138055,brown
cg12976394,grey
cg20397086,black
cg12160600,black
cg06222220,blue
cg14661464,black
cg24447680,grey
cg17444697,grey
cg21894287,grey
cg06424594,black
cg07240673,black
cg10541313,black
cg18098750,black
cg21588215,grey
cg08653337,grey
cg21183846,black
cg11368578,blue
cg15339605,black
cg13611854,black
cg16822173,black
cg25895907,grey
cg09322003,grey
cg25051278,black
cg16621691,black
cg08387835,grey
cg22794998,grey
cg26533745,grey
cg13572289,black
cg23549534,grey
cg18939596,grey
cg06937548,black
cg09479134,blue
cg01380533,grey
cg15788369,grey
cg18415585,grey
cg23480821,black
cg23201527,grey
cg09433665,black
cg07387429,grey
cg08214990,grey
cg27429195,grey
cg23262420,grey
cg03883519,blue
cg22111318,black
cg09537434,grey
cg15580304,grey
cg04935181,grey
cg10844118,grey
cg13113115,black
cg22722933,blue
cg26450944,black
cg27198013,brown
cg22145091,grey
cg27533396,grey
cg07296849,grey
cg15643796,grey
cg00155485,black
cg26436330,black
cg14141775,black
cg27449651,black
cg21515898,black
cg02439789,grey
cg12222574,black
cg08265288,grey
cg27665397,grey
cg01268571,grey
cg07698674,black
cg14438323,grey
cg23048481,black
cg02523270,grey
cg02226688,black
cg01788113,grey
cg09732190,black
cg15656901,black
cg02201914,grey
cg24718846,black
cg00267325,blue
cg02223005,black
cg17192115,blue
cg12850078,grey
cg06131526,black
cg14193825,grey
cg04235548,grey
cg18873530,black
cg09377882,black
cg07869434,grey
cg04098547,grey
cg23089673,grey
cg08173834,grey
cg27049129,brown
cg18317589,black
cg07266144,grey
cg21230774,brown
cg23093058,grey
cg07633317,grey
cg18496447,grey
cg16060486,black
cg01790646,black
cg00107982,black
cg05348875,grey
cg14129931,grey
cg05855489,black
cg07719884,black
cg16393012,black
cg04505205,grey
cg05407396,grey
cg22680070,black
cg21885046,grey
cg15945129,black
cg10639412,blue
cg23861668,grey
cg26740318,grey
cg10883171,grey
cg00138267,blue
cg11735308,black
cg10110884,grey
cg07252200,grey
cg13024538,black
cg04066019,black
cg19372772,black
cg22647996,brown
cg05806620,black
cg15391601,black
cg22488472,black
cg15507690,black
cg09053902,brown
cg03974859,black
cg18833958,black
cg06860864,grey
cg13775005,black
cg12858300,black
cg08973927,blue
cg23421970,yellow
cg05983326,grey
cg21297314,grey
cg03454353,grey
cg17611235,grey
cg09874600,black
cg10438011,black
cg00068621,black
cg18420790,black
cg07310946,grey
cg24556660,grey
cg18575406,black
cg09366730,grey
cg02346282,grey
cg25089587,grey
cg14586363,brown
cg08305263,grey
cg09106817,black
cg10749413,blue
cg11612592,black
cg15847845,grey
cg24066843,grey
cg20795550,black
cg06976598,black
cg01697732,black
cg02838608,black
cg11678027,grey
cg12166435,black
cg01520402,grey
cg20811857,brown
cg11028747,blue
cg20631820,grey
cg02096434,black
cg12433062,blue
cg24965497,brown
cg06897120,tan
cg05105845,blue
cg20749955,grey
cg24544803,blue
cg14845385,black
cg01148786,black
cg05859214,grey
cg12656666,grey
cg01307939,grey
cg10738358,grey
cg13457961,black
cg21273366,grey
cg10181419,blue
cg12353636,grey
cg02890368,grey
cg10982443,grey
cg24923931,grey
cg09188300,black
cg26525486,black
cg05451573,black
cg05802141,black
cg24663514,grey
cg17809276,black
cg13216616,grey
cg01986767,brown
cg08708684,yellow
cg01975338,grey
cg25587181,blue
cg07458698,blue
cg13470919,black
cg24458400,black
cg20019410,black
cg15636421,grey
cg22031336,blue
cg02776658,grey
cg12701942,grey
cg14536425,grey
cg27626746,black
cg08729719,black
cg15403660,grey
cg05091238,black
cg20095851,grey
cg03090351,black
cg14262681,black
cg10140454,grey
cg17849569,grey
cg14008134,black
cg14312538,grey
cg09334331,black
cg13255282,grey
cg19360316,black
cg06206086,grey
cg22913585,brown
cg20119798,grey
cg17210938,grey
cg08591761,black
cg00269800,grey
cg19513193,black
cg23655155,black
cg13895172,black
cg26988617,black
cg02610813,grey
cg15041044,grey
cg03237356,black
cg26615712,black
cg03127310,grey
cg20536716,black
cg16238350,grey
cg10617909,grey
cg25613559,grey
cg11770404,grey
cg04756515,grey
cg12602405,brown
cg02132379,grey
cg16976910,grey
cg04447741,grey
cg02752958,brown
cg22549041,grey
cg11834140,black
cg26578476,grey
cg06712559,blue
cg04583467,grey
cg24772760,grey
cg26452244,blue
cg25769852,grey
cg23936410,grey
cg22810423,grey
cg13818451,grey
cg11326255,grey
cg04992282,black
cg09329516,grey
cg11240230,brown
cg14730097,grey
cg04894116,grey
cg11671308,grey
cg15903955,grey
cg15082645,black
cg15769201,black
cg13207180,grey
cg22380059,black
cg22231012,black
cg00116058,grey
cg03922645,black
cg16082503,grey
cg12054981,grey
cg23511613,black
cg25781121,blue
cg26855724,grey
cg01689892,black
cg13935009,grey
cg13981132,grey
cg16342597,grey
cg19197750,black
cg10019720,grey
cg18243542,grey
cg16142906,grey
cg10342789,grey
cg18441041,grey
cg05737522,grey
cg17505642,grey
cg14056357,blue
cg23806715,black
cg25037335,grey
cg03446203,black
cg02307130,blue
cg02512202,grey
cg07261734,black
cg01348757,grey
cg26575110,black
cg24331312,black
cg11652947,blue
cg01867433,black
cg16510485,grey
cg19554948,grey
cg18616062,black
cg25646128,grey
cg15832852,black
cg10591911,black
cg09887667,black
cg05882878,blue
cg23380216,grey
cg06571075,grey
cg26484090,grey
cg10189095,black
cg27422348,black
cg03112680,grey
cg23830810,grey
cg06110692,black
cg20279673,black
cg12786570,black
cg05390402,blue
cg01261798,grey
cg04546950,black
cg04217177,grey
cg24382680,black
cg03239514,black
cg17506056,black
cg27196768,black
cg13374389,black
cg22223441,grey
cg13409170,grey
cg02818811,black
cg05478818,grey
cg17991919,grey
cg09588792,black
cg23666618,grey
cg07621104,black
cg17143376,grey
cg17193369,black
cg27158490,blue
cg16626280,black
cg21538208,grey
cg12909983,black
cg23873872,black
cg13138155,blue
cg17477090,grey
cg08741809,grey
cg27228074,black
cg23246978,black
cg16658412,grey
cg25432392,black
cg12156287,grey
cg25310602,black
cg11909574,grey
cg13816414,grey
cg19657814,black
cg09235983,grey
cg24783119,grey
cg13334135,grey
cg18874502,black
cg14742937,grey
cg15122439,grey
cg19135247,grey
cg18353550,grey
cg07024339,grey
cg01681009,black
cg03006225,black
cg17698860,grey
cg14593420,grey
cg24310785,grey
cg19767650,blue
cg21985295,grey
cg26101560,black
cg25866143,grey60
cg13725340,grey
cg22955497,grey
cg09461494,grey
cg25151353,black
cg10961841,black
cg15745284,grey
cg20232748,black
cg27493885,grey
cg16148871,black
cg13990596,black
cg19459834,black
cg20802214,grey
cg08211722,black
cg12807013,grey
cg06713098,grey
cg19369363,brown
cg18596636,grey
cg14315341,grey
cg15937634,black
cg26981746,grey
cg02468728,grey
cg06776588,black
cg01993169,grey
cg03847190,grey
cg23806084,black
cg10606061,grey
cg11503274,grey
cg17462218,yellow
cg10218542,black
cg15540054,black
cg22092014,grey
cg23855392,black
cg05932042,grey
cg03656968,black
cg10474368,black
cg17994840,grey
cg02504465,black
cg21449450,black
cg27192902,black
cg21023052,black
cg01499408,grey
cg20555564,black
cg10948359,grey
cg23842205,grey
cg07696842,grey
cg19498844,black
cg25288085,black
cg11858450,grey
cg16803088,blue
cg13924715,grey
cg13033090,black
cg27326452,black
cg14120359,black
cg21180286,grey
cg08174355,grey
cg04619120,grey
cg19028462,grey
cg14653250,grey
cg15067806,grey
cg15442990,black
cg08015776,grey
cg04397433,grey
cg10848522,black
cg21908248,blue
cg26840437,grey
cg19353873,black
cg08222662,black
cg22199658,grey
cg15149725,black
cg03648679,black
cg23207958,black
cg21721093,black
cg22951408,black
cg09474175,black
cg15038672,grey
cg12415761,grey
cg26684050,grey
cg09039782,grey
cg19029509,grey
cg17023395,grey
cg03114585,black
cg16212114,black
cg12541534,grey
cg22366214,black
cg10828660,black
cg11759293,grey
cg07522664,black
cg25353450,grey
cg16728516,grey
cg17202948,grey
cg04923496,yellow
cg04715503,grey
cg16317730,black
cg08831324,black
cg10937591,black
cg18280463,black
cg06878649,grey
cg00434295,black
cg12238593,black
cg01872295,blue
cg14289929,grey
cg00443488,grey
cg10315231,black
cg01980126,grey
cg02215070,black
cg00993651,black
cg09359820,black
cg12736937,black
cg23370306,grey
cg01073375,black
cg05725404,grey
cg24927124,grey
cg25673357,black
cg14940449,black
cg13518604,blue
cg01889448,grey
cg09203501,grey
cg11113760,blue
cg04116469,grey
cg07180603,black
cg26407558,grey
cg15556380,grey
cg04552889,black
cg14046757,black
cg12974393,grey
cg01349267,blue
cg11295357,grey
cg12485044,grey
cg04743758,black
cg17046044,blue
cg13080626,grey
cg16910246,grey
cg01040630,grey
cg12688215,black
cg01488865,black
cg16316472,grey
cg07171237,grey
cg07710247,grey
cg10259761,grey
cg09101796,black
cg15460093,grey
cg26476599,black
cg01653110,black
cg27470012,black
cg07138399,grey
cg27362927,black
cg01642168,black
cg07344955,grey
cg15609016,black
cg11335321,grey
cg07937631,grey
cg07630544,grey
cg24624505,grey
cg26924012,black
cg02919936,black
cg16236270,brown
cg05057720,grey
cg27211204,blue
cg17166258,black
cg23729331,grey
cg01690029,black
cg10156941,black
cg21508023,blue
cg00740889,black
cg22129639,grey
cg05515792,black
cg08267614,black
cg11990980,grey
cg01246431,black
cg01275685,grey
cg09968723,grey
cg01874084,grey
cg12695158,black
cg14704124,grey
cg01410224,grey
cg07279281,blue
cg03649649,black
cg05080281,black
cg03225817,black
cg05034702,grey
cg22173752,grey
cg05258009,grey
cg02779075,black
cg17013729,grey
cg01176150,blue
cg21756027,black
cg22545206,grey
cg05096436,black
cg18480233,grey
cg15885953,grey
cg02123734,grey
cg04685531,grey
cg07770857,black
cg25005279,tan
cg18997422,grey
cg01666600,black
cg17946375,black
cg22396454,black
cg04124316,black
cg06875413,grey
cg14474582,blue
cg00942219,grey
cg17468267,grey
cg06817669,grey
cg24607315,black
cg14546115,grey
cg13689560,grey
cg08487399,black
cg13463367,black
cg17747265,grey
cg19109130,grey
cg19819049,black
cg02682457,black
cg12209861,grey
cg25683358,grey
cg08920807,black
cg14482569,grey
cg01554231,brown
cg22599477,grey
cg20483690,black
cg26362852,grey
cg17750336,black
cg14519036,black
cg14280424,black
cg01254303,grey
cg23669287,black
cg21652323,grey
cg27377863,black
cg26133769,grey
cg12506582,grey
cg10594237,grey
cg16818909,black
cg08404028,grey
cg04149172,grey
cg18823846,black
cg08356509,grey
cg18182269,black
cg07163475,black
cg05121093,black
cg08415582,grey
cg16876647,black
cg01869136,grey
cg18387216,black
cg20623036,black
cg24392577,grey
cg04982344,black
cg17093642,blue
cg25340050,grey
cg13077050,grey
cg12870876,blue
cg18927740,grey
cg25113081,grey
cg23202316,black
cg09085417,grey
cg00137234,grey
cg12054852,black
cg24119469,grey
cg04400940,tan
cg16045498,grey
cg13821008,black
cg20727362,grey
cg05794325,black
cg17457156,black
cg23235334,yellow
cg14329675,black
cg13849422,black
cg27312727,blue
cg17811978,grey
cg09929763,grey
cg27030141,black
cg03846704,black
cg18192414,grey
cg10496082,grey
cg20224693,black
cg22737985,black
cg14301191,grey
cg09092052,grey
cg04954144,black
cg24713490,black
cg11120874,grey
cg15973954,grey
cg19454405,blue
cg20228119,black
cg04721812,black
cg00758217,brown
cg24021343,grey
cg25918023,grey
cg17175324,black
cg13730281,grey
cg12043428,black
cg13934308,grey
cg22813699,grey
cg23374834,grey
cg05780074,black
cg08856697,black
cg04875476,black
cg15451729,grey
cg18399457,grey
cg22202131,black
cg12446939,grey
cg07830534,grey
cg03299782,grey
cg12646754,blue
cg14198223,black
cg17484629,black
cg05606351,black
cg13430104,black
cg05124441,black
cg18277960,black
cg00971834,blue
cg13034654,grey
cg24873593,grey
cg13047869,grey
cg05718343,black
cg25070075,grey
cg25189007,black
cg16007456,grey
cg08996334,grey
cg08534443,grey
cg20891862,black
cg03744724,blue
cg05147244,black
cg19094126,black
cg14185025,grey
cg04102916,grey
cg14957748,grey
cg11015505,black
cg03365278,black
cg03539039,black
cg22365063,black
cg25431026,black
cg18068240,black
cg19584733,grey
cg09400081,black
cg05630745,grey
cg01798251,black
cg23928920,grey
cg19910323,yellow
cg11526630,grey
cg03054600,black
cg19401472,black
cg27031435,black
cg26075213,grey
cg04090347,grey
cg20387695,brown
cg14939300,grey
cg00374056,grey
cg19360009,black
cg03196689,black
cg04226724,black
cg01051310,grey
cg12414557,grey
cg01314143,black
cg14274895,black
cg06560760,grey
cg12520919,black
cg01700386,grey
cg26880073,black
cg02945007,black
cg27319123,grey
cg27553745,black
cg26744578,black
cg11945228,blue
cg12296218,black
cg09782726,brown
cg05162533,black
cg27130302,black
cg21003981,black
cg20192041,grey
cg01178451,black
cg25556204,yellow
cg21715903,grey
cg14610915,yellow
cg18595835,grey
cg01330670,black
cg20165381,grey
cg00002749,grey
cg13775050,black
cg08581076,black
cg01493198,black
cg00853940,grey
cg00451651,grey
cg05926280,black
cg19837790,grey
cg13184582,black
cg16732616,grey
cg21472506,black
cg21463349,black
cg02919257,black
cg07294177,black
cg20099054,grey
cg18912520,black
cg19879471,grey
cg13841627,grey
cg12421032,black
cg02510299,blue
cg15593426,grey
cg21107197,black
cg16149437,grey
cg02669807,black
cg16063617,blue
cg17482424,grey
cg15676203,black
cg14132916,grey
cg05206884,grey
cg07074309,grey
cg16813053,grey
cg13183731,grey
cg14001157,blue
cg18866106,black
cg14103143,blue
cg19188572,grey
cg24836072,black
cg22350160,blue
cg07690455,black
cg11003814,grey
cg23404877,grey
cg00247599,black
cg06699216,grey
cg16083168,grey
cg02510267,black
cg19624444,grey
cg10288784,black
cg09231171,grey
cg14592474,black
cg19751276,black
cg08083976,black
cg03984859,black
cg02547025,blue
cg02114341,grey
cg06978021,blue
cg15825264,grey
cg25604594,grey
cg15418155,black
cg06019718,black
cg02292450,grey
cg06263372,grey
cg18503387,black
cg20560283,grey
cg24419560,grey
cg16563660,black
cg18091469,black
cg00495515,grey
cg01456938,blue
cg13874070,grey
cg08422181,black
cg14963812,grey
cg16696730,blue
cg01869405,black
cg07159858,black
cg14015044,blue
cg17158761,black
cg19408149,grey
cg01443922,grey
cg24710191,grey
cg17049889,grey
cg21877580,black
cg10227705,grey
cg08872590,grey
cg15389068,grey
cg10800585,black
cg04657831,black
cg01661307,grey
cg17085748,blue
cg03300581,black
cg06470855,grey
cg09195593,blue
cg04809093,grey
cg15064916,black
cg26338873,black
cg17316185,grey
cg16947138,grey
cg19474047,grey
cg01514703,black
cg14378727,grey
cg11297382,black
cg05964000,grey
cg25131453,black
cg08462306,black
cg23136742,grey
cg25728188,grey
cg03486540,black
cg10099105,grey
cg25472614,grey
cg01715901,black
cg11741254,grey
cg15612221,grey
cg26631039,grey
cg18679088,black
cg17026456,black
cg11881202,black
cg14644523,black
cg16167782,grey
cg06298689,grey
cg06062519,black
cg16562099,black
cg13755795,grey
cg06543087,blue
cg25653641,grey
cg24810735,grey
cg08277548,grey
cg00582881,black
cg01310019,black
cg02162404,black
cg24862510,grey
cg00243922,black
cg16174301,black
cg20918730,black
cg26554567,black
cg15085322,black
cg13495918,brown
cg09341793,grey
cg08626560,black
cg19777824,grey
cg18421711,grey
cg24236887,blue
cg06153538,grey
cg15753546,grey
cg02850933,black
cg26862731,brown
cg05522011,grey
cg02063203,black
cg02125316,grey
cg16908156,black
cg02104138,grey
cg21657334,grey
cg12419308,black
cg25698777,blue
cg22107210,grey
cg00711831,black
cg23206622,black
cg23157971,black
cg09391488,black
cg17451432,grey
cg06659169,black
cg19452873,black
cg15909132,grey
cg00031256,black
cg16907075,black
cg23158051,grey
cg15727188,grey
cg05251676,grey
cg25385684,grey
cg11559343,blue
cg11187806,grey
cg11982583,black
cg12484593,black
cg07835094,black
cg00149397,black
cg23141629,grey
cg24000232,blue
cg15413043,grey
cg16370446,blue
cg20581322,black
cg00724774,grey
cg05684005,grey
cg04480227,black
cg08294750,black
cg19623054,grey
cg12538400,black
cg23859931,grey
cg11281641,grey
cg18834259,black
cg14701074,grey
cg02362385,black
cg20656261,black
cg12563520,grey
cg01533021,black
cg26014723,grey
cg25627403,blue
cg18255614,black
cg07764511,black
cg05221369,black
cg03210180,black
cg22618571,black
cg14256536,brown
cg18043078,black
cg23484755,blue
cg26335527,black
cg08520660,grey
cg08017990,black
cg26356462,yellow
cg24312117,black
cg03658282,blue
cg12649455,grey
cg26592556,black
cg20885179,black
cg19145429,grey
cg21191710,black
cg03435608,blue
cg14944578,black
cg18764771,grey
cg12806892,black
cg07980947,blue
cg13493559,black
cg26150071,black
cg24389034,grey
