cpg,chr,pos,UCSC_RefGene_Name,Relation_to_Island,logFC_M,dbeta,t,p_raw,p_bacon,fdr_bacon
cg08544746,chr1,3713043,LRRC47,Island,-0.0054007792911795,0.00171037628159736,-0.209154485195026,0.834433937861125,0.892670535509906,0.98717161582699
cg17677758,chr10,682125,DIP2C,N_Shelf,0.00534449664227538,-0.0115130593226657,0.114340379824472,0.909025247993566,0.892897225777561,0.98717161582699
cg24723476,chr10,556017,DIP2C,OpenSea,0.00226160344323316,0.00146071665544023,0.113932273840509,0.909348548383245,0.893166120663343,0.98724969464559
cg12136950,chr1,226849798,ITPKB,OpenSea,0.00258733500075893,0.0193992625239141,0.113807172191894,0.909447656570622,0.893248550716034,0.987274839919826
cg20891481,chr3,71115714,FOXP1,S_Shore,-0.0120277574148491,0.00485799408201493,-0.208178803637839,0.835195138427748,0.893313393034645,0.987277204265487
cg24598712,chr12,133072859,FBRSL1,N_Shore,0.00197392273340493,-0.0335314724664764,0.113695935145683,0.909535782113145,0.893321846286873,0.987277204265487
cg03923838,chr6,132834330,STX7,Island,-0.00502010025125173,0.000961587311932868,-0.20677701875903,0.836289044508063,0.894237124315601,0.987383167587063
cg12943634,chr2,190526065,ASNSD1,Island,0.00234032623210553,0.00561657531953461,0.112088184913187,0.9108096174573,0.894381315759551,0.987398738422602
cg18689130,chr6,112194717,FYN,Island,0.0019004758005239,0.00550515830896602,0.111643463964151,0.911162014742217,0.894674409727206,0.987449854078301
cg26431298,chr1,156737036,PRCC,Island,0.00382865689549421,0.00516855372508508,0.110990040749793,0.911679819691286,0.895105075291668,0.987487431244243
cg06056563,chr16,1018000,LMF1,N_Shelf,0.00270475392600471,-0.0019908923538734,0.110947286230854,0.9117137018063,0.895133255502772,0.987487431244243
cg02633398,chr16,88974944,CBFA2T3,N_Shore,0.00290405581901488,-0.00960110119587421,0.110760732981578,0.911861543470136,0.895256217385207,0.987487431244243
cg14915620,chr3,47887956,DHX30,Island,0.00285712141163767,-0.00164216780051463,0.11072894531215,0.911886735199301,0.895277169679072,0.987487431244243
cg05286252,chr7,69496408,AUTS2,OpenSea,0.00407704902362448,-0.0186862045714519,0.110578312391156,0.912006113002809,0.895376457763116,0.987487431244243
cg01778153,chr11,18035136,SERGEF,Island,0.00628812699138744,0.00329875184987729,0.110463162272441,0.912097371744112,0.895452358841679,0.987487431244243
cg25076881,chr1,159409836,OR10J1,OpenSea,0.0027624211980247,0.0485504873609167,0.110215283160369,0.912293824778862,0.895615751342033,0.987540770505808
cg25432997,chr17,7137540,DVL2,Island,-0.00456041519304128,0.00519083271723932,-0.204515965167335,0.838054164174904,0.895727387906667,0.987540770505808
cg07195508,chr1,67390935,MIER1,Island,-0.00653731200600048,0.00229239415987623,-0.204084524002527,0.838391067339859,0.896011793356254,0.987600152928963
cg24969820,chr3,98497864,ST3GAL6,OpenSea,-0.00381622543599327,-0.0375303274756179,-0.203773049362544,0.838634309701928,0.896217125339013,0.987620710029675
cg16273909,chr7,116504769,CAPZA2,S_Shore,0.00394072427907662,-0.0109439504871489,0.109054313190901,0.913214006293039,0.896381077496731,0.987626074869516
cg01023714,chr4,10084725,WDR1,OpenSea,-0.00679850669634539,-0.00141141386024668,-0.20285253697919,0.839353263107583,0.896823991028843,0.987654799905237
cg07112604,chr14,91836354,CCDC88C,OpenSea,0.00210809677823,0.0363881263134359,0.108282586053953,0.913825739738493,0.896889863228794,0.987678673451869
cg23830205,chr3,71127516,FOXP1,OpenSea,0.0051324688997905,-0.0114407917731343,0.108117391150986,0.91395669327221,0.896998778754843,0.98768564309815
cg01022670,chr10,729711,DIP2C,OpenSea,0.00374036947595553,0.00463824767943877,0.107458179925167,0.914479287425478,0.897433426104022,0.987757638255402
cg24623608,chr7,116503366,CAPZA2,S_Shore,0.00221865219656004,0.00275677887239678,0.105876522866729,0.915733307660465,0.898476408381679,0.987957153987655
cg06377278,chr1,25256369,RUNX3,Island,0.0040233143335867,0.00115306928165469,0.105835835300188,0.91576556967694,0.898503241052349,0.987957153987655
cg17431301,chr4,910018,GAK,S_Shore,0.00407977447398515,-0.0235014116826231,0.104986882321032,0.916438753813371,0.899063135702721,0.987991934565233
cg06905511,chr5,139062493,CXXC5,S_Shore,0.00720372988818638,0.0320720476434374,0.104559570389935,0.916777617055863,0.899344972062136,0.988061374502438
cg23014871,chr10,43656166,CSGALNACT2,OpenSea,0.00265872845989688,-0.04221223888777,0.104451619247398,0.916863225948957,0.899416173949204,0.988068726078194
cg09963654,chr16,2806322,SRRM2,Island,-0.0073684603091039,-0.0186710821498556,-0.198270340111311,0.842934115138373,0.89984578465792,0.988132658404562
cg19506602,chr19,16641837,CHERP,Island,-0.00478971808703533,0.00100742414726007,-0.19818894021933,0.842997756466489,0.899899478210741,0.98814064147564
cg10357909,chr16,479994,RAB11FIP3,S_Shelf,-0.00440566714070131,-0.00724536547696553,-0.197972012388614,0.843167363377964,0.900042571864947,0.988180389601613
cg12808565,chr10,729259,DIP2C,OpenSea,0.00524288963300494,-0.00241717347356796,0.103381598870846,0.917711840332638,0.900121976451922,0.988195842786805
cg19501345,chr7,73703695,CLIP2,Island,-0.00579094140572911,-0.000361431960790512,-0.197768059116213,0.843326832677796,0.900177109982017,0.988215159403005
cg04482794,chr1,226925181,ITPKB,Island,0.00356981117424247,0.00423249478061941,0.103068768216948,0.917959958656723,0.900328339486456,0.988217554866641
cg14466661,chr10,431934,DIP2C,OpenSea,0.00262250773657211,0.0119808485321657,0.102836189438527,0.91814443125377,0.900481767637327,0.988218570818355
cg01431057,chr1,153362927,S100A8,OpenSea,0.00173206722507816,-0.0584061908624186,0.102584785414101,0.918343840290657,0.900647618655613,0.988218570818355
cg05296777,chr10,73829074,SPOCK2,OpenSea,-0.00677358907403113,-0.0181303847852815,-0.197040033245987,0.843896122351412,0.9006573768295,0.988218570818355
cg12083232,chr6,29571438,GABBR1,OpenSea,-0.00428146297614514,-0.00072531005728016,-0.197002642353888,0.843925362877848,0.900682043977467,0.988218570818355
cg01055824,chr14,91818668,CCDC88C,OpenSea,-0.00944332319662486,0.0290604867012939,-0.196986744449622,0.843937795465301,0.900692532014032,0.988218570818355
cg00691168,chr12,100594586,ACTR6,Island,0.00434421490041115,0.00864292363770443,0.102388090357921,0.918499858778025,0.900777381239528,0.988218570818355
cg00208274,chr7,4779342,FOXK1,OpenSea,-0.00542137302811215,0.0165811232501243,-0.196650189081254,0.844200999942211,0.900914565659955,0.988218570818355
cg00599401,chr6,30538989,ABCF1,Island,0.00226752206227825,0.00630167837689415,0.102048184655994,0.918769479348307,0.901001628214149,0.988221815296859
cg14039999,chr3,71042466,FOXP1,OpenSea,-0.00461323740139782,-0.00303128154838839,-0.196369840561057,0.844420260960375,0.901099524220145,0.988237479735212
cg05936283,chr4,891971,GAK,N_Shore,0.00259333523769857,0.00256429013569859,0.100717836843212,0.91982482993662,0.901879378249338,0.988347304580138
cg20349812,chr7,4764941,FOXK1,Island,-0.00792686357493525,-0.00877970857307003,-0.195103638168155,0.845410710338813,0.901934961783492,0.988347304580138
cg19126169,chr11,71725590,NUMA1,OpenSea,-0.00643837369322017,-0.00458745182807474,-0.195091426640318,0.845420263642077,0.901943019453097,0.988347304580138
cg20139800,chr6,29599178,GABBR1,N_Shore,0.00330671353690078,-0.00429044360754527,0.100509132096112,0.919990406075972,0.902017090445223,0.988357978385568
cg04653469,chr4,1232739,CTBP1,N_Shore,0.0029511028163794,-0.00166783046432373,0.100113466682674,0.920304317216147,0.902278175265637,0.988369758633615
cg08111832,chr14,24868082,NYNRIN,N_Shore,0.00286596820435607,-0.024800416055266,0.0992978325808459,0.920951460392535,0.9028164150498,0.988397633012755
cg12500884,chr19,56165125,U2AF2,Island,0.00256171800050391,0.00159486224700345,0.0992129261804116,0.921018830143765,0.902872447650406,0.988402753872239
cg24866203,chr1,65414209,JAK1,OpenSea,-0.00786326903170077,-0.0147701359634672,-0.193235306500069,0.846872605102385,0.903167881040306,0.988433936836714
cg26511507,chr10,556548,DIP2C,OpenSea,0.00253934592031926,-0.00238479800347236,0.0984741592358731,0.921605035414698,0.90336000529031,0.988444175232345
cg06087537,chr9,36401074,RNF38,Island,0.00570036739283036,0.00610597839810979,0.0982931506008348,0.92174867075615,0.903479469561444,0.988455157640565
cg12385017,chr6,42978447,PPP2R5D,N_Shelf,0.00207979508726135,-0.00112481743423332,0.0980449338432186,0.92194564175985,0.90364329421551,0.988460872713238
cg26168907,chr6,32977223,HLA-DOA,S_Shore,-0.00569679185819773,0.000260635104077644,-0.192482412575369,0.847461864327575,0.903664784823884,0.988461541802057
cg11065634,chr14,99736978,BCL11B,Island,0.00333472941913373,0.00332080351887597,0.0973614401973582,0.922488049073923,0.904094425590324,0.988461541802057
cg00875911,chr4,1224246,CTBP1,N_Shore,-0.0102416022095757,-0.00231570580145335,-0.191486083886525,0.848241781514381,0.90432241151904,0.988461541802057
cg04250451,chr1,25257784,RUNX3,Island,-0.00636726133153777,-0.00383251293762499,-0.191459719440693,0.848262421395901,0.904339814263341,0.988461541802057
cg07070182,chr4,868311,GAK,S_Shore,-0.00542519364777011,-0.00337696528451281,-0.191443481918409,0.848275133284797,0.904350532412055,0.988461541802057
cg16538366,chr16,3592246,NLRC3,OpenSea,-0.00409783260788421,-0.0127047688809482,-0.19113177947754,0.84851916383,0.904556285966958,0.988505469787385
cg04976226,chr7,4794924,FOXK1,Island,0.0025706132636319,-0.00101281461093183,0.0963186302289559,0.92331567249451,0.904782778782894,0.988517761157992
cg26435178,chr10,73848458,SPOCK2,S_Shore,-0.0061728374395369,0.00149872564936634,-0.190176133880022,0.849267425532887,0.90518714374847,0.988565561889074
cg04221877,chr1,25257515,RUNX3,Island,0.00263542541136502,0.00289382005341143,0.0955167687127973,0.923952124527954,0.905312131904243,0.98857661337515
cg00970757,chr3,71167804,FOXP1,OpenSea,0.00355240964736143,-0.0126064592269736,0.0952903198859674,0.924131869936956,0.905461630924226,0.988606130992914
cg14586363,chr4,1224499,CTBP1,Island,0.00477684668405814,-0.00599184673075226,0.0950177253171783,0.924348249022105,0.905641599298135,0.988633426433894
cg15364504,chr14,69416134,ACTN1,OpenSea,-0.00684678848045424,-0.00228484029295362,-0.189357528206661,0.849908494668702,0.905727583895396,0.988638783318515
cg09005159,chr7,73790765,CLIP2,S_Shore,0.00169091022150676,0.0173796428738754,0.0945260939601618,0.924738508493286,0.905966189161105,0.988638783318515
cg26467471,chr10,676529,DIP2C,N_Shore,0.00354980655642894,-0.0197046911501634,0.0945179818448466,0.924744948084407,0.905971545156404,0.988638783318515
cg25398598,chr6,42952024,PPP2R5D,OpenSea,0.00389520311777825,0.00290190744971428,0.0934599536017564,0.925584878470777,0.90667014110667,0.988761230791656
cg26399819,chr5,56248233,MIER3,Island,-0.00603921628318265,0.00692825872543715,-0.187591987048259,0.851291469575948,0.906893335316429,0.988795004215806
cg21930229,chr1,32758033,HDAC1,Island,0.00270986333537985,0.00899741052892329,0.0930937710354908,0.925875597020013,0.906911941347707,0.988798476097659
cg17466748,chr7,4797989,FOXK1,N_Shore,-0.00493846528066307,-0.00491905078288468,-0.187271894412082,0.851542252243126,0.907104707619766,0.988816150587904
cg26018544,chr1,25230915,RUNX3,S_Shore,0.00161762770484562,0.00042231032531026,0.0927963490230871,0.926111732713128,0.907108343488234,0.988816150587904
cg06834712,chr12,133100405,FBRSL1,N_Shore,-0.00488755856769497,-0.0092812292223412,-0.186502519765335,0.852145095045397,0.907612788962073,0.988889567445319
cg22218588,chr6,155548093,TIAM2,OpenSea,0.00242024253324811,-0.00435047027200874,0.0920247887008993,0.926724336917275,0.907617868537734,0.988889567445319
cg09475262,chr6,132833799,STX7,Island,0.0029470685402851,0.013138277579545,0.0914567907091646,0.927175344394032,0.907992988862374,0.988941264808023
cg17332708,chr4,1231840,CTBP1,Island,-0.00443828000444972,-0.0040907111603764,-0.185815006360638,0.852683868924136,0.908066842585102,0.98895701823029
cg08474953,chr7,70170620,AUTS2,OpenSea,-0.00444792951845227,-0.00167273452865502,-0.185046817953176,0.853285945845287,0.908574211827,0.98895813059867
cg19336198,chr7,4746462,FOXK1,OpenSea,0.00276510372467385,-0.0192563681052462,0.0905288772359814,0.927912186041397,0.908605850633181,0.98895813059867
cg25719378,chr4,1235292,CTBP1,S_Shore,0.00287822195847093,0.000251958775142613,0.0902467001770275,0.928136270785486,0.908792231758263,0.988987974239212
cg24430207,chr6,29589714,GABBR1,OpenSea,0.00183358703671604,-0.0040108883179677,0.0897005811421497,0.928569975514966,0.909152963783252,0.989009693160094
cg26717935,chr16,87759400,KLHDC4,OpenSea,0.00176310827039316,0.00202681075826949,0.0889720284271468,0.929148594525071,0.909634229220664,0.989112580809417
cg16931447,chr4,875861,GAK,Island,-0.00859080463405677,-0.000842269675974561,-0.182781931613533,0.855061575898084,0.910070328961938,0.989198446464284
cg16725583,chr11,58346524,LPXN,Island,0.00204739514239902,0.000268716352272949,0.0881974687029543,0.929763793686396,0.910145922213502,0.989214473107279
cg02935052,chr7,73751804,CLIP2,N_Shore,0.00242438761347225,-0.0208132682555809,0.0879818904416055,0.929935025650826,0.910288345095949,0.9892617055182
cg04825276,chr10,529387,DIP2C,N_Shore,0.0021361420918169,0.00548906484577916,0.0879524552062062,0.929958406058704,0.910307791858752,0.989273795107306
cg23867085,chr6,41561472,FOXP4,Island,-0.00416495931195705,0.000693519591054903,-0.182270076686047,0.855462963348092,0.910408489610346,0.989276047067134
cg03424826,chr18,59561551,RNF152,Island,0.00239964984758362,0.00117345179694719,0.0874862433025724,0.930328726258376,0.910615807842682,0.989285794732805
cg05322632,chr16,70288652,AARS,S_Shelf,0.00188952732556149,-0.00681404045920742,0.0867332397820361,0.93092688195692,0.911113329111681,0.989320838849791
cg07470570,chr7,70163455,AUTS2,S_Shelf,0.00240834791827194,0.0112416589525906,0.0866622382347156,0.93098328475502,0.911160242751704,0.989322547468644
cg15212354,chr10,422330,DIP2C,Island,0.00348215331444348,-0.0041196314795402,0.0849339084307312,0.932356356353285,0.912302316409368,0.989420969604413
cg20409358,chr4,174255887,HMGB2,Island,-0.00573421901071365,0.00253638328260226,-0.178741493270569,0.858231031105667,0.912740112032629,0.989487354252661
cg21791017,chr15,41803772,LTK,Island,-0.00564784721715124,-0.0151984413581313,-0.178426478622232,0.85847823625267,0.912948304693553,0.98952064051604
cg07283804,chr11,18035852,SERGEF,S_Shore,-0.00497389159884503,-0.0258488093440086,-0.177814471718891,0.858958543417222,0.913352796111363,0.9895924793048
cg21250466,chr4,854474,GAK,OpenSea,-0.00339754730252489,0.00817338875384455,-0.175800264953004,0.860539675596588,0.914684196145362,0.989817367437869
cg05540133,chr16,88984237,CBFA2T3,OpenSea,-0.008108202590533,-0.0045688001897024,-0.175498684247539,0.860776461903106,0.914883563091616,0.989830351001725
cg01505148,chr19,56170617,U2AF2,Island,-0.00446848920831338,0.00435551330691175,-0.175296142977174,0.86093549437954,0.915017460720259,0.98983397653077
cg06934004,chr12,133130599,FBRSL1,N_Shore,0.00174108140368674,0.00884188146955545,0.0804461801053623,0.935922565488901,0.915268630063215,0.989837091831351
cg12930795,chr11,13485413,BTBD10,S_Shore,0.00324709717768573,-0.0223307181154725,0.0800086586682455,0.936270315604375,0.915557888256748,0.989856094692754
cg25061304,chr14,99700232,BCL11B,OpenSea,-0.00657014621224942,0.0246909941023498,-0.174341787065227,0.861684916903364,0.915648406470259,0.989866554440232
cg14377523,chr6,29572373,GABBR1,OpenSea,-0.00350461782052297,0.000952506398782527,-0.174298989035557,0.861718527641932,0.915676702440035,0.989866554440232
cg13248847,chr17,7137857,DVL2,Island,0.00159704655134349,-0.00925013946503384,0.0797030049891646,0.936513262035926,0.915759971463011,0.989866554440232
cg11075121,chr12,120967065,COQ5,S_Shore,0.00218159470056028,0.00943833027075963,0.0796390777906384,0.936564074819703,0.915802237676968,0.989866554440232
cg09874796,chr10,661730,DIP2C,OpenSea,0.00186849743012797,0.00183438521786339,0.0793446788833809,0.936798082286513,0.915996886023418,0.989867112994877
cg03946034,chr14,91885274,CCDC88C,Island,0.00191870053042282,0.00441756073284041,0.0791382748998158,0.93696214891351,0.916133357584786,0.989874763800954
cg03021297,chr16,88986307,CBFA2T3,OpenSea,0.00201591486330997,0.00389578369027843,0.0790966211463761,0.936995259021185,0.916160898790947,0.989874763800954
cg13477178,chr10,375248,DIP2C,S_Shelf,0.00336891020561791,0.0082145938581567,0.0786689202598934,0.937335240039085,0.916443697808226,0.989914785199897
cg15268622,chr1,167189846,POU2F1,Island,0.00267478659717475,0.0017368341710919,0.0782360394157862,0.937679350301224,0.916729932619308,0.98994596860328
cg13305657,chr1,25258181,RUNX3,Island,-0.00442046590352484,0.00513279065605987,-0.172608484968361,0.863046338012831,0.916794466373538,0.98996445854848
cg18293833,chr6,29600462,GABBR1,Island,-0.00561160818380432,0.00395823402341061,-0.171951730160556,0.863562292582894,0.917228758171206,0.990037734524918
cg15797801,chr7,100473054,SRRT,Island,-0.005918694922805,0.00210190800862771,-0.170900088375952,0.864388596728743,0.917924227997169,0.990139754817186
cg21366688,chr6,134491421,SGK1,OpenSea,0.00220632330103876,0.00468547754621651,0.0762695281548011,0.939242736563782,0.918030388817713,0.990139754817186
cg12315353,chr6,29573089,GABBR1,OpenSea,0.00155508429674514,-0.000895978936744812,0.0756871369558076,0.939705785863487,0.918415567051575,0.990162319909249
cg23502751,chr10,445130,DIP2C,Island,-0.00555449308299682,-0.0131803127242777,-0.169993043741206,0.865101406494969,0.918524123565982,0.990171657365336
cg05336292,chr10,466338,DIP2C,Island,-0.00501088093654343,0.00744894509802585,-0.169396540193033,0.865570234648217,0.918918660694995,0.990274066799991
cg01716603,chr17,37029974,LASP1,S_Shelf,-0.00470717771575263,-0.00186308980945837,-0.169337074094134,0.865616975251528,0.918957993633926,0.990286193051174
cg13944685,chr11,71710643,IL18BP,OpenSea,-0.00393201026223046,0.0185922738671024,-0.168749502098423,0.866078834643034,0.919346644762322,0.990350641513888
cg07704585,chr7,148936630,ZNF212,Island,-0.00338702145139235,0.0043916268462308,-0.168691557148204,0.866124384605183,0.919384973655886,0.990350641513888
cg25662963,chr7,69062887,AUTS2,Island,0.0016065936871362,-0.00297254006588212,0.074173787930459,0.940909119115622,0.919416545624009,0.990350641513888
cg11198912,chr10,403424,DIP2C,OpenSea,-0.00407210071692786,0.000705971344385103,-0.168214023294373,0.866499786308004,0.919700855488697,0.990362014366239
cg26314512,chr10,629625,DIP2C,N_Shore,-0.00814934367538867,-0.0191208591676243,-0.16821323110132,0.866500409096573,0.919701379523644,0.990362014366239
cg04462378,chr11,71749760,NUMA1,OpenSea,0.00205184066157591,0.00706045806511357,0.0735513743532558,0.941404068168335,0.919828267487757,0.990388729405667
cg09951485,chr11,117103753,PCSK7,Island,-0.00645119573642852,0.00220115008341291,-0.167851889624541,0.866784489102917,0.919940410196966,0.99041322115403
cg11152302,chr14,24867472,NYNRIN,N_Shore,-0.00271343477295227,-0.0423378652992483,-0.167730325231411,0.866880064671965,0.920020827775955,0.990443313396542
cg24052039,chr1,9004961,CA6,OpenSea,-0.00291806981058511,0.00559226549087288,-0.167316096853006,0.867205751283343,0.920294855297846,0.990460737042331
cg07674304,chr16,78585546,WWOX,OpenSea,0.00287790799007108,0.0426859460393861,0.0718453519709132,0.942760828890443,0.920956898232514,0.990553110092625
cg07629454,chr3,121903520,CASR,Island,0.00276096026558645,-0.000785251324862332,0.0717452613492472,0.942840433896871,0.921023118832739,0.990553110092625
cg20472384,chr10,531584,DIP2C,S_Shore,0.0038508477035564,-0.000442890586586864,0.0717311997082874,0.942851617578193,0.921032422148883,0.990553110092625
cg20033771,chr10,94818704,EXOC6,N_Shore,-0.00620780965240316,-0.015537883873863,-0.16606644685573,0.868188424113303,0.921121602594557,0.990553110092625
cg23350889,chr12,133100618,FBRSL1,N_Shore,-0.00385924797941877,0.00283644609614089,-0.16582849124892,0.868375565731743,0.921279039687831,0.990573298562335
cg11192141,chr7,2962304,CARD11,OpenSea,0.00158370428380215,0.00154401321746411,0.0712216467050035,0.943256889300132,0.921369554570219,0.990615786778499
cg15792252,chr13,96297051,DZIP1,Island,0.00191844946519395,0.00060277647199164,0.0711191241265948,0.943338432164647,0.921437387663022,0.990621848227602
cg15503438,chr7,38217829,STARD3NL,Island,0.00400446081380506,0.00233982477313805,0.0711149525867488,0.943341750073815,0.921440147734948,0.990621848227602
cg01331540,chr3,71027020,FOXP1,OpenSea,-0.00526924958716036,-0.0127901176831953,-0.165450833709928,0.868672591968458,0.921528913235657,0.990630385477598
cg13074686,chr4,864597,GAK,N_Shore,0.00199388316975032,0.000451133092607914,0.0708704190739577,0.943536245919153,0.921601943379024,0.990653642644239
cg15136600,chr6,29571468,GABBR1,OpenSea,0.00301779886729156,-0.00431194024040604,0.0695951960051207,0.944550580975025,0.922445747387979,0.990740087488063
cg05446414,chr11,71710982,IL18BP,OpenSea,-0.00322669265632682,0.00769262048757702,-0.163303924502353,0.870361480285954,0.922949541917644,0.99082325180718
cg05057515,chr16,89024657,CBFA2T3,OpenSea,0.00173406950824277,-0.0263314623118788,0.0679039860351679,0.945895938327959,0.923564940807996,0.990910442550011
cg00426310,chr5,139030390,CXXC5,S_Shore,-0.00314851840999405,-0.0182324585718479,-0.162341992593052,0.871118387004619,0.923586140729865,0.990914274161693
cg11105872,chr3,71543684,FOXP1,OpenSea,0.00218415913460008,-0.00304244813942245,0.0664515996056532,0.947051435351904,0.924526208648768,0.991055687341364
cg25210835,chr1,110254828,GSTM5,OpenSea,0.0077818851554829,0.00407831963627586,0.0660628646894524,0.94736072613242,0.924783513183248,0.991116309858749
cg10052687,chr7,73787374,CLIP2,N_Shelf,0.00355186518660315,-0.00261883079498226,0.065986453936784,0.94742152207571,0.924834090562297,0.991136140096349
cg22741626,chr20,57463265,GNAS,N_Shore,0.00208876186002893,0.00152434703391469,0.0659812801017052,0.947425638630281,0.924837515209328,0.991136140096349
cg17975492,chr12,6677651,NOP2,Island,-0.00541756537360727,0.00335312843186494,-0.160038624724777,0.87293129767744,0.925110689245225,0.99116428170463
cg09621618,chr3,71117979,FOXP1,S_Shelf,0.00183912953010962,-0.00893322272203245,0.0653226022466578,0.947949726203468,0.925273516333409,0.991189829050214
cg18919072,chr12,133130341,FBRSL1,N_Shore,-0.00492202467298154,0.000468694736201369,-0.158261608273203,0.87433039153827,0.92628704560054,0.991321722383033
cg10837846,chr14,91758641,CCDC88C,S_Shelf,-0.00433156472379609,-0.00237904698996472,-0.15824953453435,0.874339898878629,0.926295038775914,0.991321722383033
cg02142767,chr12,125348525,SCARB1,Island,-0.00456756172150471,0.00143569195924222,-0.15818469357553,0.874390957530193,0.926337965552596,0.991321876878889
cg06779606,chr7,3041079,CARD11,OpenSea,-0.0085271643602669,-0.0170960605372975,-0.157859665728198,0.874646906803818,0.926553147552435,0.99137983067034
cg01046287,chr14,24868164,NYNRIN,Island,-0.00560036936721461,0.00322012416255735,-0.157180556816472,0.875181726309416,0.927002763315502,0.991438820624065
cg08919486,chr4,859471,GAK,OpenSea,-0.00582721352112182,-0.00690703873955012,-0.15602944819566,0.876088390936829,0.927764927791989,0.991558974920783
cg15602741,chr7,2976855,CARD11,OpenSea,0.00132299494246563,-0.00329044232457543,0.0611609189582281,0.951261549425299,0.928028788689844,0.99158404097327
cg07753525,chr16,79030857,WWOX,OpenSea,0.00168039119851295,-0.00213264173231231,0.0610715075325909,0.951332711564323,0.928087993756762,0.99158404097327
cg03742808,chr17,76128634,TMC8,S_Shore,-0.00297925411697556,0.00150061544027418,-0.155285502151312,0.876674443033485,0.928257539762352,0.99158404097327
cg22549984,chr10,395367,DIP2C,Island,0.00188535957946879,0.00436861025076507,0.0607531363673523,0.951586104857422,0.928298811052584,0.99158404097327
cg23331010,chr3,98512690,ST3GAL6,OpenSea,-0.00639932802855001,-0.0107957048579337,-0.154976311538248,0.876918031497308,0.928462281791415,0.991621818643821
cg27078927,chr16,88964528,CBFA2T3,N_Shore,-0.00397876068767133,0.00606282463446062,-0.154895541321211,0.876981666318432,0.928515767566283,0.991621818643821
cg19196826,chr7,3018391,CARD11,OpenSea,-0.00415728558609414,0.0010192027048178,-0.154584765959829,0.877226518147848,0.928721565008958,0.991621818643821
cg11791427,chr7,73704194,CLIP2,S_Shore,-0.0069714550799167,0.0036462077910556,-0.154381438873894,0.877386720656573,0.928856212093485,0.991621818643821
cg24514884,chr6,134639203,SGK1,S_Shore,0.00128980030758679,0.000675879050231643,0.0597036156467164,0.952421458602635,0.928993812567426,0.991621818643821
cg05145608,chr7,4757991,FOXK1,Island,-0.00353051808810536,-0.0078218941046645,-0.153723956943827,0.877904788691742,0.929291623123376,0.991621818643821
cg20997792,chr6,29595491,GABBR1,Island,-0.00297412299962583,-0.0107085805766728,-0.152889927276762,0.878562044397389,0.929843981620639,0.991690018060087
cg17079987,chr10,557562,DIP2C,OpenSea,-0.00886737020661118,-0.00747308747507414,-0.152533017816459,0.878843332006397,0.930080364817049,0.991722578516635
cg19565710,chr6,41513963,FOXP4,Island,-0.00368664145451806,0.00321517922937237,-0.152067051291377,0.879210592806032,0.930388986417998,0.991744755334424
cg21591173,chr7,69063475,AUTS2,Island,-0.00535077913285569,0.00317244026660903,-0.151939195464518,0.879311369487547,0.930473670449147,0.991744755334424
cg16249827,chr19,11153168,SMARCA4,S_Shore,-0.00341365257653364,-0.00883538916233373,-0.151718935338854,0.879484984358527,0.930619559391198,0.991744755334424
cg09910755,chr10,43633827,CSGALNACT2,Island,0.00294497901096574,0.00288320935701448,0.0560208512196742,0.955353120935289,0.931432995391022,0.991926025814366
cg22669060,chr21,34774882,IFNGR2,N_Shore,0.0018055664608643,-0.0544970917157388,0.0557803229717233,0.955544614824262,0.931592325649492,0.991971619684194
cg18560571,chr14,91758902,CCDC88C,S_Shelf,0.00177503233409969,-0.00332536942613781,0.0555689644339367,0.955712887699381,0.931732335627797,0.99198628642086
cg06510621,chr16,88956534,CBFA2T3,Island,0.00185786697409986,-0.00805674476624319,0.0551392791457889,0.956054987284924,0.932016978036958,0.992035980901182
cg15638239,chr7,3025736,CARD11,OpenSea,-0.00453342071923213,-0.00562360096537373,-0.148537125927755,0.881993615620895,0.932727283414997,0.992195205368193
cg13656738,chr19,11151937,SMARCA4,Island,-0.00434983064097582,-0.0095006532402433,-0.148477852543534,0.88204035984082,0.932766552367894,0.992200449402057
cg07895210,chr4,905288,GAK,N_Shelf,-0.00381458970573553,-0.00306456329407723,-0.14797575105335,0.882436344014425,0.933099204004499,0.992275635317737
cg06643271,chr17,76128170,TMC8,Island,0.00152582263443934,0.00384646233132527,0.0535009192252039,0.957359463067126,0.933102379080049,0.992275635317737
cg02149083,chr14,91739824,CCDC88C,S_Shore,-0.00337579352177335,-0.0045182687708164,-0.147845755397088,0.882538870373903,0.933185330466705,0.992275635317737
cg04712122,chr14,99655747,BCL11B,OpenSea,0.00188443284759464,0.040490000765623,0.0529287100622254,0.957815087945601,0.933481492730581,0.992275635317737
cg09522479,chr10,604032,DIP2C,OpenSea,-0.00561725783365649,0.00623428724226116,-0.146963347988165,0.883234868978019,0.933769975457966,0.992296982085603
cg07169712,chr6,29571419,GABBR1,OpenSea,0.00229916280973842,-0.00732426377478623,0.0522142471130448,0.958384002632384,0.933954876920375,0.99232400043862
cg05292788,chr6,29586060,GABBR1,OpenSea,-0.00608579160283341,-0.00699818538036756,-0.145758564460666,0.884185287662529,0.934568270551505,0.992401979978504
cg17892069,chr7,70061616,AUTS2,S_Shore,0.00134011350561755,-0.0115990562563899,0.0511114136204734,0.959262211838398,0.934685630916899,0.992436543359603
